Area,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
Northern Europe,Urban population,1000 persons,52205.921,52433.873,52695.066,52986.031,53300.461,53634.005,54000.073,54378.285,54778.68,55205.748,55663.25,56186.17,56722.53,57269.121,57808.733,58327.408,58821.52,59308.722,59769.009,60201.83,60607.848,60972.427,61402.704,61805.462,62181.993,62525.091,62832.786,63110.276,63370.754,63620.069,63864.066,64059.953,64155.458,64258.115,64377.231,64519.244,64686.347,64876.387,65087.199,65312,65543.746,65803.298,71496.515,71758.156,72021,72277.379,72532.921,72797.468,73072.412,73350.442,73632.731,73937.985,74367.667,74834.741,75382.175,76032.569,76797.461,77659.014,78574.096,79474.585,80325.85,81127.187,81884.032,82583.348,83256.778,83942.644,84645.361,85356.055,86071.298,86783.876,87488.312,88184.325,88873.719,89555.432,90228.409,90891.788,91545.127,92188.188,92820.587,93442.054,94052.644,94652.11,95240.948,95820.476,96392.489,96958.528,97518.92,98073.68,98624.151,99170.916,99714.504,100255.06,100792.106,101324.995,101853.613,102377.414,102896.497,103410.305,103917.157,104414.874,104901.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Europe,Total Population - Both sexes,1000 persons,108737.324,109656.84,110601.809,111545.205,112469.407,113365.961,114236.167,115090.611,115947.621,116830.651,117760.615,118747.889,119784.984,120843.55,121883.048,122876.352,123809.212,124695.808,125571.363,126486.261,127475.167,128546.177,129682.39,130862.214,132053.428,133229.275,134384.097,135515.228,136602.137,137621.269,138555.074,139394.76,140140.893,140798.146,141376.169,141883.625,142321.121,142690.138,143001.531,143269.006,143503.861,143723.699,143933.683,144118.568,144254.593,144332.501,144332.752,144282.783,144275.614,144435.918,144846.712,145541.889,146477.636,147562.185,148662.421,149676.146,150579.037,151382.844,152066.056,152613.098,153015.516,153254.984,153333.84,153292.297,153188.221,153064.91,152936.845,152796.364,152637.573,152446.923,152215.23,151945.051,151644.484,151316.158,150963.16,150588.31,150192.757,149778.235,149348.434,148907.888,148459.814,148005.754,147545.45,147078.062,146601.745,146114.848,145617.024,145107.816,144585.147,144046.519,143489.706,142913.715,142317.685,141699.616,141057.311,140389.133,139694.364,138972.894,138224.545,137449.331,136647.615,135820,134967.332,134090.737,133191.539,132271.456,131332.056,130375.506,129405.047,128424.281,127436.8,126444.977,125451.437,124459.88,123474.515,122498.997,121535.781,120586.958,119655.194,118743.001,117852.549,116985.263,116142.19,115324.452,114532.737,113767.536,113029.036,112316.954,111630.005,110966.406,110324.442,109703.26,109101.774,108517.603,107948.02,107390.54,106843.929,106307.063,105778.322,105255.885,104738.425,104224.984,103715.001,103208.295,102704.781,102204.548,101707.728,101214.491,100724.993,100239.52,99758.353
Southern Europe,Total Population - Male,1000 persons,52701.327,53153.081,53622.713,54096.62,54565.593,55024.738,55473.753,55916.68,56361.211,56817.507,57294.69,57797.145,58321.235,58853.875,59376.558,59876.906,60347.991,60796.493,61240.049,61703.964,62205.434,62748.917,63325.758,63924.064,64526.045,65117.27,65694.097,66255.693,66793.996,67300.23,67767.649,68192.707,68574.548,68912.727,69208.348,69462.889,69676.347,69850.148,69990.046,70103.304,70196.317,70277.668,70350.74,70410.907,70450.213,70466.921,70451.615,70417.355,70411.639,70497.408,70716.107,71086.217,71584.101,72156.798,72728.354,73241.101,73680.483,74055.035,74358.777,74591.182,74753.753,74838.028,74844.836,74797.549,74728.812,74662.665,74608.15,74560.377,74512.402,74451.62,74369.041,74264.62,74143.121,74005.936,73855.292,73693.056,73519.538,73334.929,73141.184,72940.692,72735.132,72525.336,72311.161,72092.374,71868.282,71638.236,71402.215,71159.989,70910.809,70653.569,70387.389,70111.889,69826.702,69530.763,69222.947,68902.389,68568.765,68222.161,67862.547,67490.196,67105.334,66708.376,66299.797,65880.213,65450.339,65011.02,64563.109,64107.752,63646.642,63181.8,62715.01,62247.587,61780.655,61316.072,60855.798,60401.477,59954.296,59515.12,59085.222,58665.821,58257.854,57861.822,57478.132,57106.844,56747.851,56400.936,56066.104,55742.963,55430.495,55127.495,54832.749,54545.71,54265.805,53991.957,53723,53457.899,53196.067,52937.057,52680.19,52424.886,52170.603,51917.161,51664.482,51412.546,51161.613,50911.944,50663.826,50417.691,50173.878,49932.919,49695.302
Southern Europe,Total Population - Female,1000 persons,56035.959,56503.781,56979.098,57448.588,57903.848,58341.22,58762.405,59173.947,59586.399,60013.136,60465.925,60950.738,61463.725,61989.641,62506.517,62999.429,63461.208,63899.312,64331.312,64782.313,65269.745,65797.306,66356.627,66938.18,67527.402,68112,68690.004,69259.518,69808.15,70321.036,70787.445,71202.024,71566.342,71885.368,72167.791,72420.695,72644.794,72839.963,73011.452,73165.699,73307.517,73446.012,73582.933,73707.671,73804.366,73865.556,73881.158,73865.376,73863.997,73938.535,74130.606,74455.675,74893.55,75405.386,75934.082,76435.067,76898.559,77327.831,77707.281,78021.908,78261.765,78416.929,78488.977,78494.705,78459.409,78402.208,78328.684,78235.969,78125.168,77995.33,77846.202,77680.422,77501.382,77310.222,77107.88,76895.232,76673.267,76443.311,76207.255,75967.222,75724.677,75480.41,75234.291,74985.663,74733.487,74476.609,74214.831,73947.8,73674.349,73392.932,73102.294,72801.81,72490.986,72168.827,71834.336,71486.739,71125.588,70750.76,70361.962,69959.137,69542.283,69111.599,68667.524,68210.517,67741.249,67260.441,66768.926,66267.76,65758.389,65242.523,64721.801,64197.44,63670.765,63143.824,62618.745,62097.504,61581.502,61071.829,60569.982,60077.19,59594.739,59123.428,58664.065,58217.578,57784.905,57366.585,56962.945,56573.984,56199.481,55838.899,55491.708,55157.571,54836.005,54525.676,54225.038,53932.669,53647.887,53370.048,53098.112,52831.035,52567.817,52307.809,52050.544,51795.748,51543.172,51292.614,51043.89,50796.797,50551.129,50306.622,50063.065
Southern Europe,Rural population,1000 persons,58532.691,58468.356,58421.5,58384.802,58320.036,58222.947,58099.623,57957.575,57799.452,57637.959,57482.28,57251.676,56907.782,56553.432,56168.822,55745.731,55275.039,54767.028,54240.757,53726.642,53237.913,52847.725,52701.338,52618.465,52533.847,52435.291,52319.402,52188.434,52032.663,51845.238,51618.485,51424.666,51442.494,51464.567,51456.389,51422.63,51364.492,51281.911,51172.355,51032.832,50860.854,50682.927,50489.675,50265.2,50031.362,49809.91,49584.671,49360.884,49157.117,48997.783,48897.932,48853.171,48763.62,48670.675,48583.985,48480.168,48354.612,48207.849,48022.513,47781.607,47473.224,47089.89,46572.573,45984.765,45392.936,44823.044,44282.808,43764.375,43254.646,42739.969,42210.891,41666.997,41113.178,40551.658,39985.683,39417.625,38847.985,38276.127,37701.862,37124.734,36544.536,35961.998,35377.712,34792.137,34205.841,33619.351,33033.167,32447.854,31863.211,31279.538,30697.442,30117.447,29540.257,28967.207,28398.929,27835.93,27278.32,26726.197,26179.568,25638.384,25102.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Europe,Urban population,1000 persons,50204.633,51239.042,52271.221,53282.218,54293.526,55302.133,56304.564,57305.43,58322.083,59366.958,60453.359,61673.365,63058.074,64475.72,65904.388,67324.28,68730.393,70127.046,71530.489,72960.797,74439.534,75901.621,77184.87,78448.433,79725.716,81002.525,82276.787,83543.438,84791.141,86002.453,87166.945,88203.423,88934.013,89570.996,90159.048,90702.512,91202.105,91659.573,92086.527,92497.06,92903.778,93294.352,93685.43,94089.116,94475.184,94822.346,95134.206,95426.013,95751.017,96179.652,96759.418,97514.985,98509.873,99636.408,100788.86,101912.344,103004.329,104060.695,105029.641,105846.148,106469.861,106869.061,107130.865,107291.681,107427.777,107617.609,107889.299,108224.915,108605.522,108988.284,109342.163,109663.683,109966.669,110256.581,110542.797,110832.15,111125.399,111419.211,111711.635,111999.546,112280.379,112552.744,112816.636,113071.663,113317.763,113554.466,113780.822,113995.243,114196.766,114383.72,114554.221,114707.117,114840.967,114953.156,115041.569,115104.573,115141.77,115152.84,115136.929,115093.006,115020.611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Europe,Total Population - Both sexes,1000 persons,142413.967,143163.063,144006.868,144907.618,145840.959,146795.948,147775.92,148797.646,149888.62,151083.009,152408.546,153872.923,155451.669,157083.159,158682.97,160187.068,161571.661,162842.545,164001.428,165060.322,166027.937,166904.727,167683.512,168358.698,168923.372,169376.825,169721.679,169973.106,170159.51,170317.644,170478.765,170651.844,170845.374,171088.887,171416.104,171850.266,172399.42,173056.328,173807.949,174632.84,175509.66,176445.048,177428.986,178403.565,179294.025,180050.094,180639.49,181083.642,181452.385,181847.006,182338.67,182958.287,183679.003,184444.812,185172.067,185803.776,186318.795,186746.66,187141.922,187583.215,188126.307,188782.022,189528.218,190346.865,191207.959,192084.414,192979.289,193885.82,194754.503,195522.41,196146.316,196603.216,196908.727,197106.673,197262.482,197424.571,197605.99,197794.877,197985.098,198162.783,198317.749,198451.359,198569.186,198669.349,198749.377,198807.335,198842.665,198855.184,198844.071,198808.474,198747.883,198662.389,198552.388,198418.371,198261.189,198081.78,197881.071,197660.35,197421.799,197168.076,196901.567,196624.129,196337.42,196043.56,195744.798,195443.317,195140.719,194838.927,194540.737,194249.262,193967.083,193695.402,193435.012,193187.199,192953.093,192733.36,192528.647,192338.428,192160.727,191992.691,191831.984,191677.965,191530.39,191387.637,191247.929,191109.929,190973.097,190837.458,190703.379,190571.577,190442.824,190317.083,190194.699,190077.329,189967.065,189865.518,189773.143,189689.844,189615.897,189551.354,189496.152,189450.007,189412.407,189382.701,189360.069,189343.487,189331.723,189323.483,189317.181,189311.159,189303.499
Western Europe,Total Population - Male,1000 persons,67289.445,67702.272,68160.968,68643.253,69135.179,69631.294,70135.173,70658.756,71220.898,71844.493,72548.448,73338.879,74201.609,75098.85,75978.427,76800.981,77552.174,78236.642,78857.333,79423.96,79943.531,80416.81,80838.978,81205.969,81512.581,81757.377,81941.866,82074.788,82171.601,82252.272,82334.025,82420.749,82517.611,82643.741,82821.803,83066.959,83385.688,83772.067,84212.675,84687.011,85177.425,85684.606,86205.564,86714.619,87179.608,87579.288,87898.561,88146.715,88357.104,88577.766,88842.756,89166.793,89537.721,89930.433,90306.879,90641.278,90924.357,91169.949,91403.028,91659.422,91964.657,92322.853,92723.99,93161.531,93624.116,94100.569,94593.394,95097.59,95584.898,96018.941,96374.578,96638.987,96820.948,96943.891,97042.955,97144.151,97254.387,97367.083,97478.981,97582.587,97672.544,97749.619,97816.964,97873.889,97919.47,97953.072,97974.565,97984.014,97981.286,97966.284,97939.067,97899.808,97848.776,97786.47,97713.361,97630.014,97537.01,97435.005,97325.07,97208.424,97086.165,96959.203,96828.334,96694.68,96559.353,96423.469,96287.729,96153,96020.457,95891.456,95767.036,95647.725,95533.771,95425.538,95323.272,95227.058,95137.1,95053.127,94974.094,94898.537,94825.298,94754.045,94684.694,94616.583,94549.198,94482.041,94414.921,94347.877,94281.209,94215.491,94151.155,94088.296,94027.07,93968.173,93912.539,93860.796,93813.219,93769.763,93730.443,93695.166,93663.802,93636.221,93612.29,93591.865,93574.61,93560.307,93548.476,93538.624,93530.121,93522.279,93514.251
Western Europe,Total Population - Female,1000 persons,75124.54,75460.836,75845.913,76264.366,76705.772,77164.646,77640.763,78138.868,78667.737,79238.51,79860.107,80534.032,81250.086,81984.323,82704.543,83386.076,84019.482,84605.898,85144.081,85636.343,86084.404,86487.92,86844.557,87152.742,87410.774,87619.438,87779.823,87898.311,87987.903,88065.385,88144.755,88231.073,88327.753,88445.129,88594.313,88783.296,89013.713,89284.251,89595.3,89945.821,90332.237,90760.444,91223.421,91688.972,92114.38,92470.8,92740.91,92936.912,93095.277,93269.247,93495.931,93791.508,94141.268,94514.357,94865.176,95162.509,95394.458,95576.719,95738.882,95923.777,96161.655,96459.181,96804.233,97185.343,97583.805,97983.83,98385.87,98788.237,99169.608,99503.471,99771.743,99964.243,100087.764,100162.789,100219.515,100280.373,100351.598,100427.772,100506.126,100580.199,100645.195,100701.736,100752.205,100795.464,100829.936,100854.285,100868.108,100871.2,100862.798,100842.189,100808.838,100762.592,100703.6,100631.905,100547.83,100451.763,100344.059,100225.342,100096.74,99959.663,99815.387,99664.927,99509.058,99348.878,99185.462,99019.866,98852.991,98685.941,98520.269,98357.837,98200.054,98047.685,97901.249,97761.668,97629.829,97506.3,97391.522,97285.291,97186.612,97094.142,97006.683,96923.942,96845.72,96771.025,96698.721,96627.907,96558.172,96489.583,96422.156,96356.101,96291.656,96228.76,96167.628,96109.136,96054.519,96004.729,95959.922,95920.108,95885.447,95856.197,95832.349,95813.768,95800.08,95790.843,95785.449,95783.148,95783.261,95784.85,95787.059,95788.881,95789.26
Western Europe,Rural population,1000 persons,50475.208,50195.614,49960.306,49749.992,49535.279,49240.066,48945.501,48659.301,48387.988,48143.91,47934.86,47790.232,47790.86,47632.358,47451.205,47232.312,46968.127,46666.344,46448.647,46438.606,46408.775,46364.521,46296.444,46200.723,46068.36,45956.571,45913.086,45828.097,45720.536,45604.364,45490.678,45315.92,45189.087,45170.994,45299.069,45514.495,45658.219,45590.389,45592.884,45760.988,45793.371,45753.889,45731.965,45670.743,45524.411,45345,45126.39,44873.398,44598.69,44305.124,43989.22,43647.15,43276.165,42918.157,42559.593,42194.301,41826.735,41462.125,41098.137,40740.465,40408.715,40116.765,39970.234,39837.761,39718.787,39591.742,39443.381,39275.668,39086.167,38874.301,38639.743,38381.16,38098.662,37795.453,37476.043,37143.791,36799.862,36443.798,36075.222,35693.27,35297.448,34888.277,34466.759,34033.62,33589.806,33136.123,32673.068,32201.157,31720.864,31232.774,30737.611,30236.508,29737.043,29240.251,28746.873,28257.378,27772.017,27290.975,26814.39,26342.371,25875.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Europe,Urban population,1000 persons,91984.482,93010.896,94103.592,95237.084,96410.871,97686.096,98982.546,100308.335,101684.89,103135.466,104681.564,106302.141,107890.793,109687.026,111465.647,113175.358,114796.569,116330.194,117667.627,118712.818,119712.175,120666.46,121572.362,122413.417,123170.873,123772.02,124167.08,124486.504,124747.518,124984.952,125228.21,125551.147,125851.456,126100.545,126297.203,126525.013,126952.782,127712.436,128504.959,129207.809,130096.598,131111.085,132152.192,133221.398,134294.027,135269.87,136126.493,136876.831,137564.297,138268.759,139052.956,139943.745,140924.718,141920.739,142893.753,143815.322,144667.49,145465.469,146251.346,147075.662,147957.372,148894.864,149764.445,150668.488,151564.452,152440.564,153303.478,154154.908,154986.766,155789.698,156557.723,157284.659,157972.219,158632.944,159285.079,159942.135,160607.932,161278.966,161952.403,162622.885,163286.173,163941.843,164590.955,165231.952,165863.005,166482.549,167089.908,167684.356,168264.673,168829.546,169377.764,169908.225,170413.894,170894.681,171351.107,171783.926,172193.996,172581.982,172948.599,173294.514,173620.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Total Population - Both sexes,1000 persons,12975.865,13265.763,13542.553,13817.618,14099.233,14392.715,14700.262,15020.97,15351.561,15686.752,16021.645,16353.987,16686.159,17026.039,17384.649,17768.715,18181.495,18617.467,19063.891,19503.171,19922.256,20318.272,20694.148,21050.1,21387.963,21710.314,22015.42,22305.443,22592.042,22890.529,23212.096,23560.99,23934.652,24328.848,24736.253,25151.042,25572.662,26001.748,26434.91,26868.204,27298.69,27725.276,28147.938,28566.216,28979.986,29389.647,29796.493,30201.922,30607.325,31014.254,31425.103,31837.595,32254.895,32691.383,33165.792,33690.208,34271.061,34900.968,35561.158,36225.145,36873.081,37498.332,38104.763,38695.761,39278.668,39858.746,40435.646,41006.505,41570.842,42128.035,42677.813,43219.97,43755.226,44284.914,44810.878,45334.504,45856.296,46375.996,46893.408,47407.873,47918.975,48426.779,48931.42,49432.364,49928.989,50420.849,50907.701,51389.812,51867.692,52342.084,52813.616,53282.354,53748.245,54211.415,54671.845,55129.639,55584.787,56037.287,56486.903,56933.357,57376.367,57815.823,58251.747,58684.139,59113.031,59538.423,59960.279,60378.587,60793.289,61204.275,61611.532,62014.983,62414.683,62810.698,63203.287,63592.533,63978.454,64361.031,64740.026,65115.207,65486.468,65853.736,66217.009,66576.16,66931.212,67282.095,67628.839,67971.418,68309.862,68643.883,68973.564,69298.883,69620.012,69937.405,70251.615,70563.179,70872.171,71178.574,71482.595,71784.368,72084.013,72381.414,72676.544,72969.032,73258.634,73545.051,73827.934,74106.825,74381.372,74651.109,74915.613
Oceania,Total Population - Male,1000 persons,6607.329,6755.308,6895.441,7033.705,7174.571,7320.975,7474.067,7633.448,7797.324,7963.008,8127.884,8290.783,8453.038,8618.962,8794.443,8983.248,9187.083,9403.055,9624.492,9842.25,10049.416,10244.635,10429.456,10603.752,10768.221,10923.962,11069.934,11207.438,11343.235,11486.075,11642.463,11814.881,12001.656,12199.836,12404.349,12611.378,12820.414,13032.079,13244.896,13457.365,13668.255,13876.956,14083.533,14288.378,14492.26,14695.947,14900.54,15106.386,15313.363,15520.787,15729.062,15936.454,16144.88,16362.631,16600.596,16865.944,17162.418,17485.586,17824.363,18162.906,18489.58,18800.32,19097.794,19385.435,19669.415,19954.081,20239.875,20524.752,20807.818,21087.667,21363.329,21634.618,21902.16,22166.58,22428.815,22689.585,22949.06,23207.161,23463.804,23718.731,23971.82,24223.251,24472.991,24720.829,24966.487,25209.832,25450.743,25689.344,25926.011,26161.209,26395.15,26628.079,26859.883,27090.586,27320.211,27548.664,27775.997,28002.256,28227.245,28450.78,28672.646,28892.863,29111.383,29328.218,29543.307,29756.733,29968.414,30178.29,30386.399,30592.517,30796.691,30998.876,31198.994,31397.172,31593.475,31787.93,31980.55,32171.262,32360.014,32546.587,32730.865,32912.802,33092.478,33269.88,33445.075,33618.125,33789.041,33957.939,34124.668,34289.233,34451.589,34611.814,34769.952,34926.25,35080.981,35234.426,35386.553,35537.469,35687.104,35835.547,35982.744,36128.69,36273.301,36416.455,36558.132,36698.143,36836.356,36972.579,37106.574,37238.164,37367.1
Oceania,Total Population - Female,1000 persons,6368.566,6510.41,6647.141,6783.904,6924.624,7071.715,7226.17,7387.537,7554.193,7723.717,7893.748,8063.212,8233.115,8407.079,8590.186,8785.446,8994.418,9214.4,9439.38,9660.888,9872.809,10073.563,10264.64,10446.327,10619.745,10786.313,10945.433,11097.959,11248.789,11404.433,11569.621,11746.106,11932.972,12129.009,12331.87,12539.663,12752.245,12969.644,13189.991,13410.855,13630.439,13848.287,14064.421,14277.824,14487.73,14693.682,14895.931,15095.486,15293.982,15493.435,15696.025,15901.098,16110.018,16328.776,16565.17,16824.269,17108.655,17415.34,17736.799,18062.232,18383.489,18698.005,19006.939,19310.307,19609.215,19904.612,20195.756,20481.727,20763.005,21040.381,21314.48,21585.336,21853.036,22118.332,22382.056,22644.92,22907.198,23168.853,23429.647,23689.161,23947.131,24203.514,24458.413,24711.579,24962.495,25211.019,25456.956,25700.446,25941.668,26180.915,26418.428,26654.285,26888.362,27120.818,27351.683,27580.964,27808.756,28035.002,28259.685,28482.586,28703.688,28922.932,29140.336,29355.903,29569.677,29781.624,29991.825,30200.255,30406.883,30611.761,30814.81,31016.118,31215.667,31413.508,31609.801,31804.62,31997.913,32189.737,32379.998,32568.645,32755.62,32940.883,33124.508,33306.291,33486.131,33663.957,33839.749,34013.492,34185.175,34354.649,34521.978,34687.049,34850.057,35011.141,35170.641,35328.77,35485.601,35641.103,35795.463,35948.83,36101.238,36252.749,36403.246,36552.533,36700.506,36846.92,36991.587,37134.29,37274.791,37412.948,37548.51
Oceania,Rural population,1000 persons,4741.529,4797.617,4848.875,4898.245,4947.43,4997.626,5047.899,5095.091,5143.475,5192.079,5240.201,5287.327,5344.556,5402.548,5462.741,5526.244,5594.021,5671.669,5747.736,5819.401,5883.576,5938.251,6019.258,6098.655,6177.237,6255.159,6333.513,6417.273,6503.177,6592.961,6688.619,6793.341,6931.527,7073.731,7217.464,7360.473,7499.829,7630.88,7761.751,7894.727,8030.424,8186.072,8362.478,8543.654,8727.309,8913.467,9101.432,9295.942,9493.859,9695.233,9900.09,10100.379,10255.578,10414.114,10578.126,10749.217,10927.999,11117.683,11310.699,11503.706,11694.723,11882.268,12065.277,12246.5,12426.231,12605.39,12783.918,12959.749,13132.183,13300.642,13464.606,13623.859,13778.445,13928.492,14074.175,14215.606,14352.678,14485.121,14612.713,14735.084,14851.967,14963.201,15068.561,15167.828,15260.705,15346.954,15426.363,15498.666,15563.843,15623.508,15677.796,15726.701,15770.202,15809.374,15844.307,15874.907,15901.115,15922.902,15940.19,15952.961,15961.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,Urban population,1000 persons,7906.247,8173.68,8426.698,8674.216,8923.472,9179.087,9444.919,9723.99,10009.375,10297.571,10585.023,10870.54,11145.608,11427.438,11725.392,12044.989,12388.591,12745.32,13114.123,13480.404,13834.458,14175.453,14470.446,14747.41,15007.086,15251.696,15478.407,15684.456,15884.595,16092.215,16316.449,16558.232,16790.815,17039.582,17300.048,17568.924,17848.569,18144.282,18444.979,18744.988,19041.037,19315.233,19566.553,19809.487,20044.79,20271.847,20491.596,20701.163,20907.522,21115.431,21329.332,21556.47,21838.894,22137.546,22462.12,22818.42,23210.5,23629.815,24069.067,24510.562,24940.843,25355.609,25759.169,26152.898,26544.158,26937.59,27333.514,27731.037,28129.029,28525.534,28919.183,29309.513,29697.36,30083.882,30470.867,30859.669,31250.784,31643.988,32038.892,32434.788,32831.217,33228.273,33626.45,34026.112,34427.763,34831.894,35238.707,35648.477,36061.645,36476.918,36894.534,37314.456,37736.656,38160.248,38585.291,39011.815,39440.021,39869.669,40300.15,40730.553,41160.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia and New Zealand,Total Population - Both sexes,1000 persons,10085.342,10346.162,10587.87,10822.405,11058.61,11302.098,11555.251,11817.284,12084.729,12352.212,12614.67,12869.903,13120.616,13375.351,13645.945,13939.84,14260.495,14602.315,14952.528,15293.304,15611.421,15903.955,16173.857,16421.203,16647.747,16855.921,17044.301,17214.954,17378.357,17548.297,17735.024,17942.071,18167.744,18410.37,18666.202,18931.899,19207.876,19493.911,19785.047,20074.946,20358.769,20635.41,20905.354,21167.669,21421.808,21668.01,21906.626,22139.576,22370.995,22606.317,22850.43,23102.605,23364.574,23646.235,23960.087,24313.895,24712.191,25149.39,25610.437,26074.188,26524.741,26956.679,27372.405,27773.428,28163.951,28547.034,28921.977,29286.654,29641.283,29986.261,30322.117,30648.858,30966.995,31278.042,31583.955,31886.198,32185.463,32481.755,32774.916,33064.586,33350.443,33632.747,33911.756,34187.172,34458.567,34725.661,34988.425,35247.145,35502.409,35754.986,36005.482,36254.11,36500.887,36746.002,36989.573,37231.711,37472.55,37712.139,37950.344,38186.985,38421.906,38655.095,38886.616,39116.438,39344.518,39570.846,39795.433,40018.33,40239.588,40459.268,40677.438,40894.145,41109.445,41323.524,41536.568,41748.756,41960.153,42170.771,42380.596,42589.591,42797.736,43005.091,43211.66,43417.322,43621.916,43825.364,44027.686,44228.998,44429.371,44628.872,44827.668,45025.761,45223.359,45420.846,45618.737,45817.458,46017.099,46217.657,46419.288,46622.108,46826.16,47031.374,47237.594,47444.576,47652.013,47859.585,48066.883,48273.54,48479.118,48683.142,48885.132
Australia and New Zealand,Total Population - Male,1000 persons,5079.471,5218.038,5344.892,5466.373,5587.239,5710.591,5837.827,5968.725,6101.632,6233.918,6363.137,6488.232,6610.7,6735.041,6867.385,7011.626,7169.589,7338.44,7511.581,7679.843,7836.435,7979.939,8111.87,8231.991,8340.789,8439.276,8526.496,8603.73,8677.151,8754.898,8842.985,8943.607,9055.518,9176.963,9304.727,9436.196,9571.345,9710.397,9851.159,9990.908,10127.623,10260.641,10390.218,10516.569,10640.254,10761.99,10882.332,11001.953,11121.869,11243.253,11367.527,11493.679,11622.954,11761.565,11917.494,12095.817,12299.426,12524.796,12762.478,12999.189,13225.135,13436.814,13636.285,13826.082,14010.958,14194.316,14376.4,14555.54,14731.203,14902.473,15068.788,15230.062,15386.803,15539.751,15689.9,15837.994,15984.332,16128.891,16271.667,16412.538,16551.454,16688.559,16824.018,16957.702,17089.431,17219.141,17346.81,17472.625,17596.954,17720.229,17842.795,17964.789,18086.242,18207.202,18327.69,18447.739,18567.401,18686.724,18805.584,18923.859,19041.445,19158.32,19274.493,19389.942,19504.645,19618.59,19731.769,19844.17,19955.804,20066.647,20176.737,20286.045,20394.588,20502.456,20609.744,20716.524,20822.849,20928.684,21033.997,21138.723,21242.811,21346.283,21449.161,21551.455,21653.163,21754.326,21854.971,21955.17,22054.932,22154.337,22253.428,22352.247,22450.87,22549.509,22648.404,22747.747,22847.603,22947.931,23048.769,23150.079,23251.824,23353.958,23456.407,23559.06,23661.813,23764.528,23867.014,23969.093,24070.539,24171.102,24270.496
