,ts_code,trade_date,close,open,high,low,pre_close,pct_change,vol,amount,vwap
1311,PM,20150910,78.87,78.0,79.4,78.0,78.27,0.77,3871615,305199007.8,78.83
1312,PM,20150909,78.27,80.06,80.24,78.09,79.76,-1.87,4062096,320265430.17,78.84
1313,PM,20150908,79.76,78.81,79.79,78.13,77.29,3.2,4779774,377854498.95,79.05
1314,PM,20150904,77.29,78.36,78.52,77.0,79.45,-2.72,5233770,405503617.89,77.48
1315,PM,20150903,79.45,79.16,79.81,78.75,78.7,0.95,3363499,267166089.07,79.43
1316,PM,20150902,78.7,78.49,78.73,77.84,77.78,1.18,3594582,281740831.74,78.38
1317,PM,20150901,77.78,78.21,78.72,77.3,79.8,-2.53,5124910,400093554.59,78.07
1318,PM,20150831,79.8,79.87,80.11,78.9,80.35,-0.68,4211645,335004372.31,79.54
1319,PM,20150828,80.35,80.16,80.59,79.84,80.78,-0.53,3522820,282456889.34,80.18
1320,PM,20150827,80.78,80.33,80.88,79.13,79.75,1.29,4205957,337867873.75,80.33
1321,PM,20150826,79.75,78.75,79.83,77.36,77.39,3.05,5813856,457748725.5,78.73
1322,PM,20150825,77.39,79.96,80.05,77.35,78.34,-1.21,6381590,502348554.26,78.72
1323,PM,20150824,78.34,78.14,79.71,76.54,80.98,-3.26,11361856,892493069.87,78.55
1324,PM,20150821,80.98,82.74,83.12,80.98,83.08,-2.53,7252902,593489050.54,81.83
1325,PM,20150820,83.08,83.06,84.6,83.01,83.74,-0.79,4167281,348420963.61,83.61
1326,PM,20150819,83.74,83.63,84.55,83.21,84.02,-0.33,3324447,278364913.34,83.73
1327,PM,20150818,84.02,84.3,84.37,83.88,84.3,-0.33,2307583,194083414.94,84.11
1328,PM,20150817,84.3,83.92,84.35,83.47,84.26,0.05,3159201,265731775.55,84.11
1329,PM,20150814,84.26,84.61,84.7,83.88,84.66,-0.47,3134344,264001717.34,84.23
1330,PM,20150813,84.66,85.55,85.59,84.25,85.64,-1.14,4389359,371201093.99,84.57
1331,PM,20150812,85.64,85.16,85.64,84.17,85.47,0.2,2735961,232493229.86,84.98
1332,PM,20150811,85.47,85.14,85.53,84.66,85.87,-0.47,3549546,302536675.9,85.23
1333,PM,20150810,85.87,85.57,86.34,85.56,85.09,0.92,2470855,212386307.25,85.96
1334,PM,20150807,85.09,85.62,85.77,84.77,85.76,-0.78,2409477,205046986.64,85.1
1335,PM,20150806,85.76,86.0,86.07,85.59,85.89,-0.15,2198860,188701987.37,85.82
1336,PM,20150805,85.89,86.0,86.31,85.73,85.83,0.07,2738291,235294516.33,85.93
1337,PM,20150804,85.83,85.66,86.01,85.46,85.66,0.2,2367325,203186787.45,85.83
1338,PM,20150803,85.66,85.5,85.91,85.07,85.53,0.15,2622267,224001405.22,85.42
1339,PM,20150731,85.53,85.88,86.0,85.4,85.39,0.16,2965148,253878628.53,85.62
1340,PM,20150730,85.39,85.27,85.75,85.1,85.45,-0.07,2747258,234788904.96,85.46
1341,PM,20150729,85.45,85.66,86.13,85.29,85.6,-0.18,2776316,237865584.71,85.68
1342,PM,20150728,85.6,85.63,86.51,85.43,85.53,0.08,5669508,486007279.64,85.72
1343,PM,20150727,85.53,84.44,85.9,84.44,84.65,1.04,4481520,382483812.4,85.35
1344,PM,20150724,84.65,85.2,85.22,84.27,85.43,-0.91,3033356,256781159.69,84.65
1345,PM,20150723,85.43,85.44,85.58,85.01,85.52,-0.11,2243770,191464048.84,85.33
1346,PM,20150722,85.52,85.63,85.92,85.06,85.54,-0.02,3225644,275537410.33,85.42
1347,PM,20150721,85.54,85.48,85.8,85.28,85.61,-0.08,3085886,263774132.24,85.48
1348,PM,20150720,85.61,85.95,86.03,85.47,85.83,-0.26,3265473,279863435.1,85.7
1349,PM,20150717,85.83,85.02,86.0,84.83,85.29,0.63,5817484,498162190.69,85.63
1350,PM,20150716,85.29,83.38,86.3,83.36,82.67,3.17,7844207,669201010.57,85.31
1351,PM,20150715,82.67,82.44,82.89,82.01,82.68,-0.01,3491186,288179623.69,82.54
1352,PM,20150714,82.68,82.4,82.77,82.26,82.38,0.36,2326287,192140388.94,82.6
1353,PM,20150713,82.38,82.42,82.67,82.02,82.16,0.27,3238866,266781819.95,82.37
1354,PM,20150710,82.16,82.01,82.82,81.98,81.24,1.13,3548186,292218316.32,82.36
1355,PM,20150709,81.24,82.42,82.65,81.21,81.57,-0.4,3129298,255505635.83,81.65
1356,PM,20150708,81.57,82.01,82.45,81.5,82.44,-1.06,3101352,253995127.76,81.9
1357,PM,20150707,82.44,81.33,82.54,80.98,81.2,1.53,5409375,443504373.03,81.99
1358,PM,20150706,81.2,80.86,81.46,80.72,81.17,0.04,2534548,205510516.99,81.08
1359,PM,20150702,81.17,81.37,81.74,80.95,81.3,-0.16,2977584,241775360.38,81.2
1360,PM,20150701,81.3,80.36,81.34,80.1,80.17,1.41,4034107,326272934.48,80.88
1361,PM,20150630,80.17,80.72,80.94,80.0,80.12,0.06,4311090,346147784.27,80.29
1362,PM,20150629,80.12,80.94,81.33,80.09,81.35,-1.51,3374633,271481132.48,80.45
1363,PM,20150626,81.35,81.32,81.68,81.08,81.3,0.06,4584637,373052802.11,81.37
1364,PM,20150625,81.3,81.14,81.71,80.89,80.81,0.61,4148192,337755723.41,81.42
1365,PM,20150624,80.81,81.23,81.76,80.81,81.36,-0.68,5134859,416901256.15,81.19
1366,PM,20150623,81.36,82.23,82.3,81.01,83.13,-2.13,2999517,244159795.94,81.4
1367,PM,20150622,83.13,82.92,83.66,82.82,82.66,0.57,4052303,337264693.17,83.23
1368,PM,20150619,82.66,82.87,83.18,82.49,83.11,-0.54,7474688,618844428.69,82.79
1369,PM,20150618,83.11,82.25,83.58,82.1,81.83,1.56,3875628,322442541.15,83.2
1370,PM,20150617,81.83,81.83,82.19,81.13,81.82,0.01,4143594,338590042.04,81.71
1371,PM,20150616,81.82,81.47,81.84,81.0,81.27,0.68,3893027,317474821.89,81.55
1372,PM,20150615,81.27,81.23,81.75,81.04,81.86,-0.72,3919415,318642952.32,81.3
1373,PM,20150612,81.86,81.5,81.91,80.75,82.25,-0.47,6122981,498737620.59,81.45
1374,PM,20150611,82.25,82.47,82.75,81.97,82.29,-0.05,3681750,302903489.07,82.27
1375,PM,20150610,82.29,80.76,82.71,80.76,80.75,1.91,6310672,518588931.3,82.18
1376,PM,20150609,80.75,80.04,81.21,80.04,80.15,0.75,3822965,309006070.98,80.83
1377,PM,20150608,80.15,79.7,80.64,79.38,79.7,0.56,4313277,346156015.67,80.25
1378,PM,20150605,79.7,81.5,81.67,79.5,81.83,-2.6,6151977,492420818.66,80.04
1379,PM,20150604,81.83,82.41,82.84,81.66,82.42,-0.72,3281635,269327715.85,82.07
1380,PM,20150603,82.42,83.4,83.43,82.39,82.95,-0.64,2936913,242858049.72,82.69
1381,PM,20150602,82.95,82.8,83.52,82.32,83.19,-0.29,3740953,310579929.77,83.02
1382,PM,20150601,83.19,82.9,83.43,82.5,83.07,0.14,3378758,280821058.51,83.11
