Year,Month,Day,Day_num,Last_day_value,Today_value
2015,7,2015/7/29,42214 ,-461.5142114,-459.2756767
2015,7,2015/7/30,42215 ,-459.2756767,-455.1209887
2015,7,2015/7/31,42216 ,-455.1209887,-454.2564711
2015,8,2015/8/3,42219 ,-454.2564711,-451.2994522
2015,8,2015/8/4,42220 ,-451.2994522,-448.5338639
2015,8,2015/8/5,42221 ,-448.5338639,-453.6225201
2015,8,2015/8/6,42222 ,-453.6225201,-456.0865913
2015,8,2015/8/7,42223 ,-456.0865913,-453.9668236
2015,8,2015/8/10,42226 ,-453.9668236,-448.3461937
2015,8,2015/8/11,42227 ,-448.3461937,-449.9659492
2015,8,2015/8/12,42228 ,-449.9659492,-451.5657874
2015,8,2015/8/13,42229 ,-451.5657874,-451.4368642
2015,8,2015/8/14,42230 ,-451.4368642,-450.9403256
2015,8,2015/8/17,42233 ,-450.9403256,-454.5045886
2015,8,2015/8/18,42234 ,-454.5045886,-460.2103248
2015,8,2015/8/19,42235 ,-460.2103248,-459.4403145
2015,8,2015/8/20,42236 ,-459.4403145,-466.1600934
2015,8,2015/8/21,42237 ,-466.1600934,-475.3523241
2015,8,2015/8/24,42240 ,-475.3523241,-492.5442632
2015,8,2015/8/25,42241 ,-492.5442632,-486.0968795
2015,8,2015/8/26,42242 ,-486.0968795,-478.7578919
2015,8,2015/8/27,42243 ,-478.7578919,-465.3906584
2015,8,2015/8/28,42244 ,-465.3906584,-469.4408958
2015,8,2015/8/31,42247 ,-469.4408958,-466.8332287
2015,9,2015/9/1,42248 ,-466.8332287,-467.9641739
2015,9,2015/9/2,42249 ,-467.9641739,-467.7317323
2015,9,2015/9/7,42254 ,-467.7317323,-473.9065116
2015,9,2015/9/8,42255 ,-473.9065116,-473.0800016
2015,9,2015/9/9,42256 ,-473.0800016,-470.3871202
2015,9,2015/9/10,42257 ,-470.3871202,-468.9520488
2015,9,2015/9/11,42258 ,-468.9520488,-469.3426526
2015,9,2015/9/14,42261 ,-469.3426526,-460.2005856
2015,9,2015/9/15,42262 ,-460.2005856,-460.8593735
2015,9,2015/9/16,42263 ,-460.8593735,-457.9197064
2015,9,2015/9/17,42264 ,-457.9197064,-464.6142822
2015,9,2015/9/18,42265 ,-464.6142822,-463.2376035
2015,9,2015/9/21,42268 ,-463.2376035,-463.2535827
2015,9,2015/9/22,42269 ,-463.2535827,-463.2280091
2015,9,2015/9/23,42270 ,-463.2280091,-467.9197304
2015,9,2015/9/24,42271 ,-467.9197304,-468.5274294
2015,9,2015/9/25,42272 ,-468.5274294,-469.1620548
2015,9,2015/9/28,42275 ,-469.1620548,-471.2017034
2015,9,2015/9/29,42276 ,-471.2017034,-472.4138074
2015,9,2015/9/30,42277 ,-472.4138074,-472.2097099
2015,10,2015/10/8,42285 ,-472.2097099,-464.7622973
2015,10,2015/10/9,42286 ,-464.7622973,-465.1724558
2015,10,2015/10/12,42289 ,-465.1724558,-463.6541347
2015,10,2015/10/13,42290 ,-463.6541347,-463.0224645
2015,10,2015/10/14,42291 ,-463.0224645,-464.0448042
2015,10,2015/10/15,42292 ,-464.0448042,-461.7540238
2015,10,2015/10/16,42293 ,-461.7540238,-461.0399075
2015,10,2015/10/19,42296 ,-461.0399075,-459.2072768
2015,10,2015/10/20,42297 ,-459.2072768,-459.888053
2015,10,2015/10/21,42298 ,-459.888053,-461.8611978
2015,10,2015/10/22,42299 ,-461.8611978,-459.557062
2015,10,2015/10/23,42300 ,-459.557062,-450.9916569
2015,10,2015/10/26,42303 ,-450.9916569,-444.4010131
2015,10,2015/10/27,42304 ,-444.4010131,-446.7981738
2015,10,2015/10/28,42305 ,-446.7981738,-449.6088444
2015,10,2015/10/29,42306 ,-449.6088444,-448.8784261
2015,10,2015/10/30,42307 ,-448.8784261,-448.014059
