Year,Month,Day,Day_num,Last_day_value,Today_value
2015,11,2015/11/16,42324,,0.760285459
2015,11,2015/11/17,42325,,1.559259734
2015,11,2015/11/18,42326,,0.979877484
2015,11,2015/11/19,42327,,0.427540671
2015,11,2015/11/20,42328,,0.843554482
2015,11,2015/11/23,42331,,0.40802037
2015,11,2015/11/24,42332,,0.349681195
2015,11,2015/11/25,42333,,0.450225475
2015,11,2015/11/27,42335,,0.323258427
2015,11,2015/11/30,42338,,0.487331032
2015,12,2015/12/1,42339,,1.153550243
2015,12,2015/12/2,42340,,1.76147351
2015,12,2015/12/3,42341,,2.153239076
2015,12,2015/12/4,42342,,1.247728906
2015,12,2015/12/7,42345,,1.631623054
2015,12,2015/12/8,42346,,1.708605899
2015,12,2015/12/9,42347,,2.172104717
2015,12,2015/12/10,42348,,2.335875926
2015,12,2015/12/11,42349,,2.929413174
2015,12,2015/12/14,42352,,3.026176192
2015,12,2015/12/15,42353,,2.119181322
2015,12,2015/12/16,42354,,1.333926262
2015,12,2015/12/17,42355,,1.536601654
2015,12,2015/12/18,42356,,2.726552726
2015,12,2015/12/21,42359,,2.496997437
2015,12,2015/12/22,42360,,2.050267569
2015,12,2015/12/23,42361,,1.691969234
2015,12,2015/12/24,42362,,1.715837485
2015,12,2015/12/28,42366,,1.655807602
2015,12,2015/12/29,42367,,1.437339765
2015,12,2015/12/30,42368,,1.612257476
2015,12,2015/12/31,42369,,2.227789349
2016,1,2016/1/4,42373,,1.65900526
2016,1,2016/1/5,42374,,1.61047771
2016,1,2016/1/6,42375,,1.754532422
2016,1,2016/1/7,42376,,3.063238306
2016,1,2016/1/8,42377,,2.916161976
2016,1,2016/1/11,42380,,2.954054202
2016,1,2016/1/12,42381,,2.604089626
2016,1,2016/1/13,42382,,2.819405328
2016,1,2016/1/14,42383,,3.355164573
2016,1,2016/1/15,42384,,4.033150499
2016,1,2016/1/19,42388,,3.28564755
2016,1,2016/1/20,42389,,3.9546044
2016,1,2016/1/21,42390,,3.876199442
2016,1,2016/1/22,42391,,3.261114422
2016,1,2016/1/25,42394,,3.324202166
2016,1,2016/1/26,42395,,3.356818587
2016,1,2016/1/27,42396,,3.513938781
2016,1,2016/1/28,42397,,2.799983618
2016,1,2016/1/29,42398,,2.368008786
2016,2,2016/2/1,42401,,4.812445537
2016,2,2016/2/2,42402,,5.171042699
2016,2,2016/2/3,42403,,4.784239073
2016,2,2016/2/4,42404,,5.445079744
2016,2,2016/2/5,42405,,5.633235635
2016,2,2016/2/8,42408,,5.520379711
2016,2,2016/2/9,42409,,4.791702437
2016,2,2016/2/10,42410,,5.247280933
2016,2,2016/2/11,42411,,5.450753448
2016,2,2016/2/12,42412,,4.760210095
2016,2,2016/2/16,42416,,4.606459815
2016,2,2016/2/17,42417,,4.224138342
2016,2,2016/2/18,42418,,3.751998515
2016,2,2016/2/19,42419,,3.825768215
2016,2,2016/2/22,42422,,3.853419667
2016,2,2016/2/23,42423,,4.223541348
2016,2,2016/2/24,42424,,4.218013255
2016,2,2016/2/25,42425,,3.917480542
2016,2,2016/2/26,42426,,4.879213411
2016,2,2016/2/29,42429,,5.059936864
2016,3,2016/3/1,42430,,4.994264411
2016,3,2016/3/2,42431,,5.312769114
2016,3,2016/3/3,42432,,4.887248331
2016,3,2016/3/4,42433,,4.620935985
2016,3,2016/3/7,42436,,5.186995619
2016,3,2016/3/8,42437,,4.912166669
2016,3,2016/3/9,42438,,4.470327608
2016,3,2016/3/10,42439,,4.048691272
2016,3,2016/3/11,42440,,3.752765849
2016,3,2016/3/14,42443,,4.039508685
2016,3,2016/3/15,42444,,3.97792222
2016,3,2016/3/16,42445,,4.153789328
2016,3,2016/3/17,42446,,3.440794542
2016,3,2016/3/18,42447,,3.662789474
2016,3,2016/3/21,42450,,3.738790171
2016,3,2016/3/22,42451,,4.087874201
2016,3,2016/3/23,42452,,4.003192999
2016,3,2016/3/24,42453,,4.137697765
2016,3,2016/3/28,42457,,3.957680005
2016,3,2016/3/29,42458,,3.588874568
2016,3,2016/3/30,42459,,3.118151216
2016,3,2016/3/31,42460,,3.188648296
2016,4,2016/4/1,42461,,2.883993452
2016,4,2016/4/4,42464,,2.845859666
2016,4,2016/4/5,42465,,3.172815935
2016,4,2016/4/6,42466,,2.860211862
2016,4,2016/4/7,42467,,2.915416799
2016,4,2016/4/8,42468,,2.082834111
2016,4,2016/4/11,42471,,2.400571513
2016,4,2016/4/12,42472,,2.349809884
2016,4,2016/4/13,42473,,2.922705303
2016,4,2016/4/14,42474,,3.323306562
2016,4,2016/4/15,42475,,3.039476881
2016,4,2016/4/18,42478,,3.206403633
2016,4,2016/4/19,42479,,2.834587153
2016,4,2016/4/20,42480,,4.102497294
2016,4,2016/4/21,42481,,4.769340386
2016,4,2016/4/22,42482,,4.143850719
2016,4,2016/4/25,42485,,3.895627943
2016,4,2016/4/26,42486,,3.930961561
2016,4,2016/4/27,42487,,3.913335961
2016,4,2016/4/28,42488,,3.669662786
2016,4,2016/4/29,42489,,3.2409258
2016,5,2016/5/2,42492,,-1.907514777
