Year,Month,Day,Day_num,Last_day_value,Today_value
2015,10,2015/10/13,42290,221400468,145433786
2015,10,2015/10/14,42291,145433786,152173938
2015,10,2015/10/15,42292,152173938,171158299
2015,10,2015/10/16,42293,171158299,208964709
2015,10,2015/10/19,42296,208964709,207606744
2015,10,2015/10/20,42297,207606744,179025108
2015,10,2015/10/21,42298,179025108,282076050
2015,10,2015/10/22,42299,282076050,184305580
2015,10,2015/10/23,42300,184305580,198294478
2015,10,2015/10/26,42303,198294478,204248863
2015,10,2015/10/27,42304,204248863,192056140
2015,10,2015/10/28,42305,192056140,170977098
2015,10,2015/10/29,42306,170977098,127010446
2015,10,2015/10/30,42307,127010446,139141914
2015,11,2015/11/2,42310,139141914,130002568
2015,11,2015/11/3,42311,130002568,101401876
2015,11,2015/11/4,42312,101401876,205423865
2015,11,2015/11/5,42313,205423865,398046568
2015,11,2015/11/6,42314,398046568,298753076
2015,11,2015/11/9,42317,298753076,356804823
2015,11,2015/11/10,42318,356804823,286519603
2015,11,2015/11/11,42319,286519603,232234296
2015,11,2015/11/12,42320,232234296,217537647
2015,11,2015/11/13,42321,217537647,203489891
2015,11,2015/11/16,42324,203489891,161690901
2015,11,2015/11/17,42325,161690901,248533071
2015,11,2015/11/18,42326,248533071,185689495
2015,11,2015/11/19,42327,185689495,154631989
2015,11,2015/11/20,42328,154631989,186951689
2015,11,2015/11/23,42331,186951689,175626812
2015,11,2015/11/24,42332,175626812,143383283
2015,11,2015/11/25,42333,143383283,151944941
2015,11,2015/11/26,42334,151944941,173525468
2015,11,2015/11/27,42335,173525468,208939358
2015,11,2015/11/30,42338,208939358,173201163
2015,12,2015/12/1,42339,173201163,136536554
2015,12,2015/12/2,42340,136536554,213538865
2015,12,2015/12/3,42341,213538865,197762126
2015,12,2015/12/4,42342,197762126,151199522
2015,12,2015/12/7,42345,151199522,113883150
2015,12,2015/12/8,42346,113883150,125781083
2015,12,2015/12/9,42347,125781083,113325422
2015,12,2015/12/10,42348,113325422,120215625
2015,12,2015/12/11,42349,120215625,110322481
2015,12,2015/12/14,42352,110322481,151769119
2015,12,2015/12/15,42353,151769119,126481710
2015,12,2015/12/16,42354,126481710,111342723
2015,12,2015/12/17,42355,111342723,177924075
2015,12,2015/12/18,42356,177924075,173465980
2015,12,2015/12/21,42359,173465980,217435275
2015,12,2015/12/22,42360,217435275,180303661
2015,12,2015/12/23,42361,180303661,207017147
2015,12,2015/12/24,42362,207017147,147181397
2015,12,2015/12/25,42363,147181397,119624013
2015,12,2015/12/28,42366,119624013,153988440
2015,12,2015/12/29,42367,153988440,101885555
2015,12,2015/12/30,42368,101885555,105629955
2015,12,2015/12/31,42369,105629955,101873556
2016,1,2016/1/4,42373,101873556,115370674
2016,1,2016/1/5,42374,115370674,162116984
2016,1,2016/1/6,42375,162116984,145966144
2016,1,2016/1/7,42376,145966144,44102641
2016,1,2016/1/8,42377,44102641,185959451
2016,1,2016/1/11,42380,185959451,174638387
2016,1,2016/1/12,42381,174638387,128225796
2016,1,2016/1/13,42382,128225796,120666494
2016,1,2016/1/14,42383,120666494,134537671
2016,1,2016/1/15,42384,134537671,124601779
2016,1,2016/1/18,42387,124601779,101128386
2016,1,2016/1/19,42388,101128386,127653893
2016,1,2016/1/20,42389,127653893,130650504
2016,1,2016/1/21,42390,130650504,111189733
2016,1,2016/1/22,42391,111189733,89951087
2016,1,2016/1/25,42394,89951087,81540061
2016,1,2016/1/26,42395,81540061,126933921
2016,1,2016/1/27,42396,126933921,132229366
2016,1,2016/1/28,42397,132229366,99222756
2016,1,2016/1/29,42398,99222756,113304259
2016,2,2016/2/1,42401,113304259,86795342
2016,2,2016/2/2,42402,86795342,88601963
2016,2,2016/2/3,42403,88601963,77389000
2016,2,2016/2/4,42404,77389000,91779724
2016,2,2016/2/5,42405,91779724,76850808
2016,2,2016/2/15,42415,76850808,72919434
2016,2,2016/2/16,42416,72919434,112579643
2016,2,2016/2/17,42417,112579643,128291607
2016,2,2016/2/18,42418,128291607,124401464
2016,2,2016/2/19,42419,124401464,87338012
2016,2,2016/2/22,42422,87338012,140946968
2016,2,2016/2/23,42423,140946968,112567391
2016,2,2016/2/24,42424,112567391,111782650
2016,2,2016/2/25,42425,111782650,157829752
2016,2,2016/2/26,42426,157829752,106949729
2016,2,2016/2/29,42429,106949729,129341020
2016,3,2016/3/1,42430,129341020,116045918
