Year,Month,Day,Day_num,Last_day_value,C1
2016,11,2016/11/30,42704,-25.78308111,-27.8062418
2016,12,2016/12/1,42705,-27.8062418,-29.02846908
2016,12,2016/12/2,42706,-29.02846908,-27.88279319
2016,12,2016/12/5,42709,-27.88279319,-28.11584997
2016,12,2016/12/6,42710,-28.11584997,-27.5175899
2016,12,2016/12/7,42711,-27.5175899,-26.01534766
2016,12,2016/12/8,42712,-26.01534766,-26.89498417
2016,12,2016/12/9,42713,-26.89498417,-25.85853558
2016,12,2016/12/12,42716,-25.85853558,-23.85882757
2016,12,2016/12/13,42717,-23.85882757,-23.36475585
2016,12,2016/12/14,42718,-23.36475585,-24.69591236
2016,12,2016/12/15,42719,-24.69591236,-24.30374985
2016,12,2016/12/16,42720,-24.30374985,-24.1057338
2016,12,2016/12/19,42723,-24.1057338,-23.88497659
2016,12,2016/12/20,42724,-23.88497659,-24.02107857
2016,12,2016/12/21,42725,-24.02107857,-24.67684254
2016,12,2016/12/22,42726,-24.67684254,-25.41817516
2016,12,2016/12/23,42727,-25.41817516,-25.28225791
2016,12,2016/12/27,42731,-25.28225791,-25.35797774
2016,12,2016/12/28,42732,-25.35797774,-26.16725779
2016,12,2016/12/29,42733,-26.16725779,-25.86102272
2016,12,2016/12/30,42734,-25.86102272,-26.27944428
2017,1,2017/1/3,42738,-26.27944428,-26.46045096
2017,1,2017/1/4,42739,-26.46045096,-25.94796888
2017,1,2017/1/5,42740,-25.94796888,-25.57881287
2017,1,2017/1/6,42741,-25.57881287,-26.31016566
2017,1,2017/1/9,42744,-26.31016566,-26.87835782
2017,1,2017/1/10,42745,-26.87835782,-28.3926105
2017,1,2017/1/11,42746,-28.3926105,-28.10882543
2017,1,2017/1/12,42747,-28.10882543,-28.43828725
2017,1,2017/1/13,42748,-28.43828725,-29.04844083
2017,1,2017/1/17,42752,-29.04844083,-27.17722768
2017,1,2017/1/18,42753,-27.17722768,-27.30235321
2017,1,2017/1/19,42754,-27.30235321,-27.94687541
2017,1,2017/1/20,42755,-27.94687541,-26.29552235
2017,1,2017/1/23,42758,-26.29552235,-26.59028841
2017,1,2017/1/24,42759,-26.59028841,-25.21724778
2017,1,2017/1/25,42760,-25.21724778,-25.98002862
2017,1,2017/1/26,42761,-25.98002862,-26.64172027
2017,1,2017/1/27,42762,-26.64172027,-27.62808698
2017,1,2017/1/30,42765,-27.62808698,-27.00927992
2017,1,2017/1/31,42766,-27.00927992,-26.25138111
2017,2,2017/2/1,42767,-26.25138111,-26.83976923
2017,2,2017/2/2,42768,-26.83976923,-25.82117676
2017,2,2017/2/3,42769,-25.82117676,-25.67467896
2017,2,2017/2/6,42772,-25.67467896,-25.97920283
2017,2,2017/2/7,42773,-25.97920283,-24.81499956
2017,2,2017/2/8,42774,-24.81499956,-23.95861106
2017,2,2017/2/9,42775,-23.95861106,-22.86223751
2017,2,2017/2/10,42776,-22.86223751,-23.99792607
2017,2,2017/2/13,42779,-23.99792607,-23.79125132
2017,2,2017/2/14,42780,-23.79125132,-23.27500978
2017,2,2017/2/15,42781,-23.27500978,-21.50522727
2017,2,2017/2/16,42782,-21.50522727,-20.88711704
2017,2,2017/2/17,42783,-20.88711704,-20.36011425
2017,2,2017/2/21,42787,-20.36011425,-18.06583235
2017,2,2017/2/22,42788,-18.06583235,-17.98145251
2017,2,2017/2/23,42789,-17.98145251,-18.3670955
2017,2,2017/2/24,42790,-18.3670955,-17.53682189
2017,2,2017/2/27,42793,-17.53682189,-18.32431505
2017,2,2017/2/28,42794,-18.32431505,-18.26583981
2017,3,2017/3/1,42795,-18.26583981,-18.68307108
2017,3,2017/3/2,42796,-18.68307108,-18.69752222
2017,3,2017/3/3,42797,-18.69752222,-19.23245095
2017,3,2017/3/6,42800,-19.23245095,-19.84168546
2017,3,2017/3/7,42801,-19.84168546,-20.04791586
2017,3,2017/3/8,42802,-20.04791586,-20.18904006
2017,3,2017/3/9,42803,-20.18904006,-20.15148476
2017,3,2017/3/10,42804,-20.15148476,-19.30148446
2017,3,2017/3/13,42807,-19.30148446,-19.37415533
2017,3,2017/3/14,42808,-19.37415533,-19.06012992
2017,3,2017/3/15,42809,-19.06012992,-18.1506255
2017,3,2017/3/16,42810,-18.1506255,-18.19660349
2017,3,2017/3/17,42811,-18.19660349,-18.73671525
2017,3,2017/3/20,42814,-18.73671525,-18.6382124
2017,3,2017/3/21,42815,-18.6382124,-18.4078334
2017,3,2017/3/22,42816,-18.4078334,-18.18704187
2017,3,2017/3/23,42817,-18.18704187,-18.70379533
2017,3,2017/3/24,42818,-18.70379533,-18.84630632
2017,3,2017/3/27,42821,-18.84630632,-18.96065977
2017,3,2017/3/28,42822,-18.96065977,-18.07835768
2017,3,2017/3/29,42823,-18.07835768,-17.89163589
2017,3,2017/3/30,42824,-17.89163589,-17.62537459
2017,3,2017/3/31,42825,-17.62537459,-17.64372881
2017,4,2017/4/3,42828,-17.64372881,-17.97957793
2017,4,2017/4/4,42829,-17.97957793,-17.60268283
2017,4,2017/4/5,42830,-17.60268283,-17.88688568
2017,4,2017/4/6,42831,-17.88688568,-18.50332218
2017,4,2017/4/7,42832,-18.50332218,-17.58916514
2017,4,2017/4/10,42835,-17.58916514,-17.14768797
2017,4,2017/4/11,42836,-17.14768797,-16.84824362
2017,4,2017/4/12,42837,-16.84824362,-15.71268869
2017,4,2017/4/13,42838,-15.71268869,-16.48595889
2017,4,2017/4/17,42842,-16.48595889,-15.74427855
2017,4,2017/4/18,42843,-15.74427855,-14.78136386
2017,4,2017/4/19,42844,-14.78136386,-15.6477071
2017,4,2017/4/20,42845,-15.6477071,-15.32983826
2017,4,2017/4/21,42846,-15.32983826,-15.70632475
2017,4,2017/4/24,42849,-15.70632475,-14.88399389
2017,4,2017/4/25,42850,-14.88399389,-14.53291547
2017,4,2017/4/26,42851,-14.53291547,-15.89336388
2017,4,2017/4/27,42852,-15.89336388,-16.23713098
2017,4,2017/4/28,42853,-16.23713098,-16.3269087
2017,5,2017/5/1,42856,-16.3269087,-16.80483234
2017,5,2017/5/2,42857,-16.80483234,-17.07537163
2017,5,2017/5/3,42858,-17.07537163,-17.01602034
2017,5,2017/5/4,42859,-17.01602034,-16.06750728
2017,5,2017/5/5,42860,-16.06750728,-15.81469745
2017,5,2017/5/8,42863,-15.81469745,-16.02424428
2017,5,2017/5/9,42864,-16.02424428,-15.95598976
2017,5,2017/5/10,42865,-15.95598976,-15.86059092
2017,5,2017/5/11,42866,-15.86059092,-16.33344857
2017,5,2017/5/12,42867,-16.33344857,-16.67364516
2017,5,2017/5/15,42870,-16.67364516,-15.739399
2017,5,2017/5/16,42871,-15.739399,-16.64758515
2017,5,2017/5/17,42872,-16.64758515,-16.64234074
2017,5,2017/5/18,42873,-16.64234074,-15.09926786
2017,5,2017/5/19,42874,-15.09926786,-14.18617988
2017,5,2017/5/22,42877,-14.18617988,-13.88762407
2017,5,2017/5/23,42878,-13.88762407,-13.82836921
2017,5,2017/5/24,42879,-13.82836921,-13.31859661
2017,5,2017/5/25,42880,-13.31859661,-12.33121205
2017,5,2017/5/26,42881,-12.33121205,-12.07225257
2017,5,2017/5/30,42885,-12.07225257,-11.92644815
2017,5,2017/5/31,42886,-11.92644815,-11.71658717
2017,6,2017/6/1,42887,-11.71658717,-10.39476004
2017,6,2017/6/2,42888,-10.39476004,-10.06422474
2017,6,2017/6/5,42891,-10.06422474,-9.441156812
2017,6,2017/6/6,42892,-9.441156812,-10.39408522
2017,6,2017/6/7,42893,-10.39408522,-10.59194902
2017,6,2017/6/8,42894,-10.59194902,-11.80291604
2017,6,2017/6/9,42895,-11.80291604,-11.25112468
2017,6,2017/6/12,42898,-11.25112468,-11.20276653
2017,6,2017/6/13,42899,-11.20276653,-11.10696201
2017,6,2017/6/14,42900,-11.10696201,-10.1510309
2017,6,2017/6/15,42901,-10.1510309,-10.37057483
2017,6,2017/6/16,42902,-10.37057483,-12.86273234
2017,6,2017/6/19,42905,-12.86273234,-12.37932008
2017,6,2017/6/20,42906,-12.37932008,-12.17246264
2017,6,2017/6/21,42907,-12.17246264,-12.09511947
2017,6,2017/6/22,42908,-12.09511947,-13.3593776
2017,6,2017/6/23,42909,-13.3593776,-13.23478847
2017,6,2017/6/26,42912,-13.23478847,-12.72953137
2017,6,2017/6/27,42913,-12.72953137,-13.35466651
2017,6,2017/6/28,42914,-13.35466651,-12.92985582
2017,6,2017/6/29,42915,-12.92985582,-14.67557052
2017,6,2017/6/30,42916,-14.67557052,-14.62012713
2017,7,2017/7/3,42919,-14.62012713,-14.4086088
2017,7,2017/7/5,42921,-14.4086088,-14.52929149
2017,7,2017/7/6,42922,-14.52929149,-14.71510081
2017,7,2017/7/7,42923,-14.71510081,-14.48986272
2017,7,2017/7/10,42926,-14.48986272,-16.77558355
2017,7,2017/7/11,42927,-16.77558355,-17.02629144
2017,7,2017/7/12,42928,-17.02629144,-16.13458181
2017,7,2017/7/13,42929,-16.13458181,-15.85544426
2017,7,2017/7/14,42930,-15.85544426,-14.3293758
2017,7,2017/7/17,42933,-14.3293758,-14.0493504
2017,7,2017/7/18,42934,-14.0493504,-13.52191629
2017,7,2017/7/19,42935,-13.52191629,-13.75141639
2017,7,2017/7/20,42936,-13.75141639,-13.43562384
2017,7,2017/7/21,42937,-13.43562384,-12.83567088
2017,7,2017/7/24,42940,-12.83567088,-12.80934013
2017,7,2017/7/25,42941,-12.80934013,-10.97293031
2017,7,2017/7/26,42942,-10.97293031,-10.24992065
2017,7,2017/7/27,42943,-10.24992065,-8.763887015
2017,7,2017/7/28,42944,-8.763887015,-9.335406487
2017,7,2017/7/31,42947,-9.335406487,-8.88646023
2017,8,2017/8/1,42948,-8.88646023,-9.094878598
2017,8,2017/8/2,42949,-9.094878598,-9.253828015
2017,8,2017/8/3,42950,-9.253828015,-8.817224789
2017,8,2017/8/4,42951,-8.817224789,-9.179075849
2017,8,2017/8/7,42954,-9.179075849,-7.928503579
2017,8,2017/8/8,42955,-7.928503579,-7.749871129
2017,8,2017/8/9,42956,-7.749871129,-7.579781315
2017,8,2017/8/10,42957,-7.579781315,-8.421596464
2017,8,2017/8/11,42958,-8.421596464,-8.785239961
2017,8,2017/8/14,42961,-8.785239961,-7.809276626
2017,8,2017/8/15,42962,-7.809276626,-6.921521093
2017,8,2017/8/16,42963,-6.921521093,-6.585480196
2017,8,2017/8/17,42964,-6.585480196,-8.01132889
2017,8,2017/8/18,42965,-8.01132889,-8.412868119
2017,8,2017/8/21,42968,-8.412868119,-7.633932794
2017,8,2017/8/22,42969,-7.633932794,-7.617020702
2017,8,2017/8/23,42970,-7.617020702,-8.133701987
2017,8,2017/8/24,42971,-8.133701987,-9.811170412
2017,8,2017/8/25,42972,-9.811170412,-9.619762707
2017,8,2017/8/28,42975,-9.619762707,-10.20192603
2017,8,2017/8/29,42976,-10.20192603,-9.648786063
2017,8,2017/8/30,42977,-9.648786063,-10.36387894
2017,8,2017/8/31,42978,-10.36387894,-10.1915613
2017,9,2017/9/1,42979,-10.1915613,-9.518009296
2017,9,2017/9/5,42983,-9.518009296,-8.40618317
2017,9,2017/9/6,42984,-8.40618317,-8.003757363
2017,9,2017/9/7,42985,-8.003757363,-7.524701278
2017,9,2017/9/8,42986,-7.524701278,-9.283168249
2017,9,2017/9/11,42989,-9.283168249,-8.193155668
2017,9,2017/9/12,42990,-8.193155668,-8.378061887
2017,9,2017/9/13,42991,-8.378061887,-8.405581043
2017,9,2017/9/14,42992,-8.405581043,-8.722964898
2017,9,2017/9/15,42993,-8.722964898,-8.11103637
2017,9,2017/9/18,42996,-8.11103637,-8.385513539
2017,9,2017/9/19,42997,-8.385513539,-8.004986806
2017,9,2017/9/20,42998,-8.004986806,-7.981775206
2017,9,2017/9/21,42999,-7.981775206,-9.68766073
2017,9,2017/9/22,43000,-9.68766073,-10.64102814
2017,9,2017/9/25,43003,-10.64102814,-10.56895553
2017,9,2017/9/26,43004,-10.56895553,-10.51365795
2017,9,2017/9/27,43005,-10.51365795,-11.9940043
2017,9,2017/9/28,43006,-11.9940043,-11.95282571
2017,9,2017/9/29,43007,-11.95282571,-12.53475521
2017,10,2017/10/2,43010,-12.53475521,-13.37740902
2017,10,2017/10/3,43011,-13.37740902,-12.60739812
2017,10,2017/10/4,43012,-12.60739812,-12.402618
2017,10,2017/10/5,43013,-12.402618,-11.92372704
2017,10,2017/10/6,43014,-11.92372704,-12.0590716
2017,10,2017/10/9,43017,-12.0590716,-11.30974176
2017,10,2017/10/10,43018,-11.30974176,-8.752195215
2017,10,2017/10/11,43019,-8.752195215,-7.410449733
2017,10,2017/10/12,43020,-7.410449733,-6.361893096
2017,10,2017/10/13,43021,-6.361893096,-5.423371588
2017,10,2017/10/16,43024,-5.423371588,-5.510572742
2017,10,2017/10/17,43025,-5.510572742,-6.14438447
2017,10,2017/10/18,43026,-6.14438447,-6.113913417
2017,10,2017/10/19,43027,-6.113913417,-6.326411622
2017,10,2017/10/20,43028,-6.326411622,-7.982098069
2017,10,2017/10/23,43031,-7.982098069,-7.664393622
2017,10,2017/10/24,43032,-7.664393622,-8.722946575
2017,10,2017/10/25,43033,-8.722946575,-8.75651263
2017,10,2017/10/26,43034,-8.75651263,-7.995497646
2017,10,2017/10/27,43035,-7.995497646,-8.635913817
2017,10,2017/10/30,43038,-8.635913817,-10.33603292
2017,10,2017/10/31,43039,-10.33603292,-9.787673692
2017,11,2017/11/1,43040,-9.787673692,-8.79762911
2017,11,2017/11/2,43041,-8.79762911,-8.450810783
2017,11,2017/11/3,43042,-8.450810783,-7.727371114
2017,11,2017/11/6,43045,-7.727371114,-9.163840041
2017,11,2017/11/7,43046,-9.163840041,-7.89543071
2017,11,2017/11/8,43047,-7.89543071,-5.97660043
2017,11,2017/11/9,43048,-5.97660043,-6.055067835
2017,11,2017/11/10,43049,-6.055067835,-4.836095035
2017,11,2017/11/13,43052,-4.836095035,-3.738376484
2017,11,2017/11/14,43053,-3.738376484,-2.925125735
2017,11,2017/11/15,43054,-2.925125735,-4.498597902
2017,11,2017/11/16,43055,-4.498597902,2.789970578
2017,11,2017/11/17,43056,2.789970578,0.530709284
2017,11,2017/11/20,43059,0.530709284,0.519216785
2017,11,2017/11/21,43060,0.519216785,0.643926357
2017,11,2017/11/22,43061,0.643926357,-0.063027651
2017,11,2017/11/24,43063,-0.063027651,0.505921881
2017,11,2017/11/27,43066,0.505921881,0.774540436
2017,11,2017/11/28,43067,0.774540436,1.514405859
2017,11,2017/11/29,43068,1.514405859,2.03692386
2017,11,2017/11/30,43069,2.03692386,2.04741098
2017,12,2017/12/1,43070,2.04741098,2.602973968
2017,12,2017/12/4,43073,2.602973968,3.285066095
2017,12,2017/12/5,43074,3.285066095,3.898612736
2017,12,2017/12/6,43075,3.898612736,4.023630524
2017,12,2017/12/7,43076,4.023630524,2.024793238
2017,12,2017/12/8,43077,2.024793238,1.900289555
2017,12,2017/12/11,43080,1.900289555,2.436323716
2017,12,2017/12/12,43081,2.436323716,2.064660577
2017,12,2017/12/13,43082,2.064660577,3.608651563
2017,12,2017/12/14,43083,3.608651563,3.35517153
2017,12,2017/12/15,43084,3.35517153,4.378709975
2017,12,2017/12/18,43087,4.378709975,4.379969436
2017,12,2017/12/19,43088,4.379969436,5.144628291
2017,12,2017/12/20,43089,5.144628291,5.197088158
2017,12,2017/12/21,43090,5.197088158,4.425367843
2017,12,2017/12/22,43091,4.425367843,4.933027177
2017,12,2017/12/26,43095,4.933027177,5.928203666
2017,12,2017/12/27,43096,5.928203666,5.971634797
2017,12,2017/12/28,43097,5.971634797,6.049069144
2017,12,2017/12/29,43098,6.049069144,5.760991314
2018,1,2018/1/2,43102,5.760991314,4.348110556
2018,1,2018/1/3,43103,4.348110556,4.728743059
2018,1,2018/1/4,43104,4.728743059,5.471011334
2018,1,2018/1/5,43105,5.471011334,6.053223421
2018,1,2018/1/8,43108,6.053223421,7.034144046
2018,1,2018/1/9,43109,7.034144046,5.886491518
2018,1,2018/1/10,43110,5.886491518,4.79136004
2018,1,2018/1/11,43111,4.79136004,4.5877568
2018,1,2018/1/12,43112,4.5877568,5.090652303
2018,1,2018/1/16,43116,5.090652303,5.560324214
2018,1,2018/1/17,43117,5.560324214,8.086614119
2018,1,2018/1/18,43118,8.086614119,8.553577219
2018,1,2018/1/19,43119,8.553577219,9.76731499
2018,1,2018/1/22,43122,9.76731499,11.41904945
2018,1,2018/1/23,43123,11.41904945,10.03960797
2018,1,2018/1/24,43124,10.03960797,9.518849101
2018,1,2018/1/25,43125,9.518849101,9.986500842
2018,1,2018/1/26,43126,9.986500842,11.30977409
2018,1,2018/1/29,43129,11.30977409,10.61965686
2018,1,2018/1/30,43130,10.61965686,9.491150151
2018,1,2018/1/31,43131,9.491150151,8.571346138
2018,2,2018/2/1,43132,8.571346138,7.088060645
2018,2,2018/2/2,43133,7.088060645,4.693728599
2018,2,2018/2/5,43136,4.693728599,-2.119446171
2018,2,2018/2/6,43137,-2.119446171,-1.232746592
2018,2,2018/2/7,43138,-1.232746592,-0.24399855
2018,2,2018/2/8,43139,-0.24399855,-4.693491365
2018,2,2018/2/9,43140,-4.693491365,-4.85950246
2018,2,2018/2/12,43143,-4.85950246,-3.525990842
2018,2,2018/2/13,43144,-3.525990842,-2.3391965
2018,2,2018/2/14,43145,-2.3391965,-3.626459659
2018,2,2018/2/15,43146,-3.626459659,-0.729334727
2018,2,2018/2/16,43147,-0.729334727,0.496797167
2018,2,2018/2/20,43151,0.496797167,-8.288727082
2018,2,2018/2/21,43152,-8.288727082,-11.3868143
2018,2,2018/2/22,43153,-11.3868143,-9.631840558
2018,2,2018/2/23,43154,-9.631840558,-9.19389204
2018,2,2018/2/26,43157,-9.19389204,-8.167281283
2018,2,2018/2/27,43158,-8.167281283,-9.941321271
2018,2,2018/2/28,43159,-9.941321271,-12.65646433
2018,3,2018/3/1,43160,-12.65646433,-14.03337498
2018,3,2018/3/2,43161,-14.03337498,-13.36527243
2018,3,2018/3/5,43164,-13.36527243,-11.90640954
2018,3,2018/3/6,43165,-11.90640954,-12.61807353
2018,3,2018/3/7,43166,-12.61807353,-13.9048904
2018,3,2018/3/8,43167,-13.9048904,-12.29071814
2018,3,2018/3/9,43168,-12.29071814,-11.32536259
2018,3,2018/3/12,43171,-11.32536259,-11.95294019
2018,3,2018/3/13,43172,-11.95294019,-11.50422775
2018,3,2018/3/14,43173,-11.50422775,-12.85338358
2018,3,2018/3/15,43174,-12.85338358,-13.42816277
2018,3,2018/3/16,43175,-13.42816277,-12.29891928
2018,3,2018/3/19,43178,-12.29891928,-14.22183771
2018,3,2018/3/20,43179,-14.22183771,-14.28720436
2018,3,2018/3/21,43180,-14.28720436,-15.36470058
2018,3,2018/3/22,43181,-15.36470058,-16.80145042
2018,3,2018/3/23,43182,-16.80145042,-19.07643541
2018,3,2018/3/26,43185,-19.07643541,-17.05030924
2018,3,2018/3/27,43186,-17.05030924,-16.88163198
2018,3,2018/3/28,43187,-16.88163198,-14.40381758
2018,3,2018/3/29,43188,-14.40381758,-13.336976
2018,4,2018/4/2,43192,-13.336976,-17.34696244
2018,4,2018/4/3,43193,-17.34696244,-15.3264799
2018,4,2018/4/4,43194,-15.3264799,-13.75549176
2018,4,2018/4/5,43195,-13.75549176,-13.30835463
2018,4,2018/4/6,43196,-13.30835463,-14.8815188
2018,4,2018/4/9,43199,-14.8815188,-15.28921811
2018,4,2018/4/10,43200,-15.28921811,-15.02858152
2018,4,2018/4/11,43201,-15.02858152,-15.76412282
2018,4,2018/4/12,43202,-15.76412282,-16.51808247
2018,4,2018/4/13,43203,-16.51808247,-15.32615336
2018,4,2018/4/16,43206,-15.32615336,-14.32779527
2018,4,2018/4/17,43207,-14.32779527,-14.13657475
2018,4,2018/4/18,43208,-14.13657475,-15.34657942
2018,4,2018/4/19,43209,-15.34657942,-17.5928473
2018,4,2018/4/20,43210,-17.5928473,-20.25735549
2018,4,2018/4/23,43213,-20.25735549,-21.24086987
2018,4,2018/4/24,43214,-21.24086987,-21.81967802
2018,4,2018/4/25,43215,-21.81967802,-21.69001873
