Day,C1,I,G,NX,new_cases,GDP
2021-09-30,56.02959793,383006716.938243,1550.0,-562.798477915428,3.2216922185579477e-10,1.3887278658377709
2021-10-01,60.19777067,381153249.443498,1570.0,-562.784043711921,3.106240611949751e-10,1.3229343060385401
2021-10-02,61.36832046,384173756.174808,1570.0,-563.108357788074,2.991238090555015e-10,1.4651937095618381
2021-10-03,62.62388725,382743750.185006,1570.0,-563.03366305104,2.876887721103838e-10,1.8518197375646086
2021-10-04,58.1916462,384835492.850409,1570.0,-563.112304028909,2.763391876436927e-10,1.460138250773815
2021-10-05,57.58948417,382869563.822798,1570.0,-563.424530422254,2.650952825311581e-10,1.6567963400350998
2021-10-06,57.74351091,380859982.59661,1570.0,-563.056988214041,2.5397735997634285e-10,1.3085681310765531
2021-10-07,57.59658141,382219916.263714,1570.0,-562.90095284301,2.4300564685497683e-10,1.607504517100246
2021-10-08,60.54759906,383082069.047678,1570.0,-563.322552127205,2.322004082067064e-10,1.5738439884317512
2021-10-09,58.79567462,383441865.290639,1570.0,-562.927777851931,2.2158193335730658e-10,1.465360921869655
2021-10-10,60.49599852,379126453.394793,1570.0,-563.766008629774,2.1117041448803775e-10,1.684111797227077
2021-10-11,64.6826739,384270995.45773,1570.0,-563.366514384843,2.0098617561914445e-10,1.7905068173739016
2021-10-12,60.90848653,384063758.436616,1570.0,-562.917149860173,1.9104941587078095e-10,1.233189922844319
2021-10-13,59.04413255,383588290.429231,1570.0,-562.997166672092,1.8138044191595704e-10,1.9264540333995421
2021-10-14,58.53391774,384476005.46362,1570.0,-562.886495228744,1.7199949103874346e-10,1.617708412152106
2021-10-15,51.92979359,380154216.761386,1570.0,-562.99174903303,1.6292681440099877e-10,1.7778458826973635
2021-10-16,57.24911605,383182093.782096,1570.0,-563.106784563992,1.5418268398126322e-10,1.6552387698573308
2021-10-17,54.2289688,385489566.201412,1570.0,-563.26104691599,1.4578734053305453e-10,1.5621064317810125
2021-10-18,47.89608183,386607706.008092,1570.0,-562.956914092854,1.37761052565466e-10,1.706813778594384
2021-10-19,55.29251058,382966415.554973,1570.0,-563.304693496431,1.3012406430146228e-10,1.6599725431121768
2021-10-20,39.12661565,383505552.159088,1570.0,-562.963356239246,1.228966650668184e-10,1.228147521274411
2021-10-21,39.95692593,386162842.549299,1570.0,-563.067329313229,1.1609907479837034e-10,1.5309547051259227
2021-10-22,36.02549163,382715128.792406,1570.0,-563.285302934609,1.0975157241355227e-10,1.7496416006306195
2021-10-23,34.7364781,385105611.136422,1570.0,-562.91717934895,1.0387441601311664e-10,1.4320396241217246
2021-10-24,40.22076259,383448890.825597,1570.0,-562.596705147153,9.848786716726288e-11,1.6275404046611437
2021-10-25,43.10977731,381987213.052105,1570.0,-562.908133857542,9.361214581282695e-11,1.7047568993128623
2021-10-26,43.15403158,383918606.354361,1570.0,-562.852267086625,8.926755168392475e-11,1.638739823439012
2021-10-27,44.9926361,385029460.749904,1570.0,-562.808719168742,8.547433941186178e-11,1.3669447161835169
2021-10-28,45.83479036,382822571.545336,1570.0,-563.091221405849,8.225273934181487e-11,1.4065581030104641
2021-10-29,47.50035641,385537236.712088,1570.0,-562.868454256045,7.96230234523243e-11,1.1924225738917724
2021-10-30,44.21259177,380757829.722171,1570.0,-562.951033163136,7.760547066082424e-11,1.6334100554213982
2021-10-31,44.2505354,384427290.782098,1570.0,-563.258790008828,7.622031131249152e-11,1.6385800942154838
2021-11-01,45.5452302,383069096.245141,1570.0,-562.710720048012,7.548779309973774e-11,1.7608291589793288
2021-11-02,44.33467373,381365375.226434,1570.0,-563.61908159282,7.542821922612575e-11,1.9042498419562612
2021-11-03,45.016457,384631095.479074,1570.0,-562.866761126595,7.54340062636416e-11,1.2770168833223299
2021-11-04,48.37892497,382403286.258195,1570.0,-562.836459470859,7.279282732142178e-11,1.3804763313157136
2021-11-05,47.88864857,383984668.989183,1570.0,-563.170917148377,6.984017877909032e-11,1.5006341369868377
2021-11-06,45.54140404,380160919.283527,1570.0,-562.946355750912,6.697615032025261e-11,1.572622940917094
2021-11-07,49.63635541,379875928.644412,1570.0,-563.345142325746,6.420052336975068e-11,1.886603287819177
2021-11-08,47.74766757,383855574.723805,1570.0,-562.768081593725,6.151317649694121e-11,1.3306586798744091
2021-11-09,44.219819,381130522.805751,1570.0,-562.915423736933,5.891385990164366e-11,1.8093671054420464
2021-11-10,40.53732472,382281952.426042,1570.0,-562.889478366095,5.640241398929824e-11,1.558202569486921
2021-11-11,39.56516237,384270878.193799,1570.0,-562.534325091735,5.3978644470875636e-11,1.66410489762194
2021-11-12,37.85087504,385712457.69309,1570.0,-563.170616944956,5.16423674656874e-11,1.4322377593838753
2021-11-13,36.46369373,385471392.52769,1570.0,-563.064248168059,4.939338868470422e-11,1.555922320195076
2021-11-14,31.39776547,383930615.676418,1570.0,-563.369726880523,4.723152077779069e-11,1.7699085089918942
2021-11-15,30.41740907,385542925.522565,1570.0,-563.118930512893,4.515657639481141e-11,1.413274788970295
2021-11-16,29.4545241,387041509.577643,1570.0,-563.076108531129,4.3168343899502304e-11,1.9397481148786928
2021-11-17,27.95159168,385020348.53697,1570.0,-563.196685538553,4.126667063619749e-11,1.345491567223402
2021-11-18,19.73260013,381910477.029517,1570.0,-563.334887593295,3.945134843807985e-11,1.293748635315459
2021-11-19,14.56983786,381178396.945341,1570.0,-562.843303410497,3.7722189955013974e-11,1.6228347027841976
2021-11-20,11.94066398,383043965.505228,1570.0,-563.306403428989,3.6079011306311415e-11,1.9240798563990071
2021-11-21,16.20378218,382376504.283968,1570.0,-563.223586474998,3.452160432515505e-11,1.3487482537209472
2021-11-22,20.64474028,385123507.737764,1570.0,-562.974347822418,3.3049819825325955e-11,1.6001334864236283
2021-11-23,27.07003514,385065818.918173,1570.0,-563.120117752026,3.166340800664358e-11,1.5766149629161796
2021-11-24,24.81006406,382274180.760355,1570.0,-563.186845190432,3.036225437735851e-11,1.4340772592310382
2021-11-25,20.71708092,382579154.862163,1570.0,-563.094917195474,2.914612648452497e-11,1.7052422452656806
2021-11-26,25.14977882,382240561.552753,1570.0,-562.880013735232,2.8014809222431936e-11,1.4280275851469821
2021-11-27,19.2586957,383734924.651107,1570.0,-562.967614333927,2.6968170752095233e-11,1.62184668908012
2021-11-28,17.39287456,383359074.73512,1570.0,-562.967614333927,3.469446951953614e-18,1.6657314033282025
