,Worker,Accuracy
1015,1780,0.26309758115229587
1016,3106,0.6524424776500275
1017,5011,0.28039679074408863
1018,1059,0.22630913461915064
1019,2506,0.24937794712796885
1020,5913,0.958742840655747
1021,4870,0.9275999746591883
1022,801,0.5812962932870864
1023,3402,0.6118891107592561
1024,5846,0.9966852766534688
1025,3087,0.6990504871501211
1026,4813,0.6676724585097171
1027,5734,0.7094560877338245
1028,5763,0.22191747366998632
1029,3014,0.6942579723536919
1030,4483,0.8241458746006756
1031,2745,0.4470502278377258
1032,3518,0.5695259810164723
1033,499,0.4517388370920347
1034,3585,0.7345465451535438
1035,230,0.550152039684989
1036,3946,0.4397033274731658
1037,2395,0.179060660887284
1038,412,0.4945951716001983
1039,1475,0.7563963068173406
1040,455,0.795644125568
1041,899,0.30668625758979945
1042,5752,0.7735072307477429
1043,1235,0.5115452962330493
1044,4726,0.8208078198881961
1045,5340,0.9366001511778488
1046,517,0.7088825911388021
1047,3174,0.4347312427098299
1048,728,0.18576193392388285
1049,3292,0.3183670837990353
1050,2800,0.45022626543683586
1051,5342,0.35348797195353654
1052,1170,0.47666061687041095
1053,4281,0.536427707967951
1054,2174,0.5590498048901706
1055,1926,0.4146519349360986
1056,1162,0.2699776784418078
1057,3095,0.36447662433628425
1058,1988,0.73331973243527
1059,5512,0.5122879280536798
1060,8,0.7383887352862295
1061,467,0.14341264132278186
1062,3483,0.5995070024119663
1063,4543,0.3210360621734776
1064,1082,0.4295573176265142
1065,2237,0.9964645546828973
1066,2242,0.3218951866739368
1067,4371,0.5207972319836331
1068,2997,0.602341913907589
1069,822,0.614207587192766
1070,2334,0.4432264562499927
1071,3013,0.7852026756539252
1072,1203,0.7851017730006256
1073,2592,0.8048411648928894
1074,4645,0.46466193816145146
1075,2951,0.20946675764816264
1076,594,0.6080059477017379
1077,4482,0.3976078630172865
1078,3901,0.6153263244367055
1079,537,0.7782404537931538
1080,5596,0.7315105961868418
1081,639,0.6466104376838144
1082,1175,0.14900885074433132
1083,5430,0.14439425575012035
1084,1489,0.0392352125679961
1085,3140,0.580114179994717
1086,5511,0.6020842421388881
1087,1323,0.7529829678591418
1088,3246,0.37893875882853323
1089,4005,0.49527546349358487
1090,4361,0.7281061213895222
1091,3363,0.5065861926244972
1092,2230,0.8008737335561866
1093,2629,0.6097001310462875
1094,4619,0.7663123106704586
1095,2227,0.23479606062815622
1096,5105,0.8537283338140964
1097,5250,0.445922460566588
1098,6009,0.9856207754252607
1099,4318,0.11428743840175877
1100,520,0.5778340630503768
1101,4993,0.28049199957471804
1102,4785,0.882789931715791
1103,1954,0.6133404700406673
1104,3239,0.32961740369399833
1105,2570,0.7335359339396811
1106,2585,0.9090632855616176
1107,1465,0.7710233602662797
1108,5333,0.542618809176552
1109,2170,0.48685868946063204
1110,2139,0.18256839451625012
1111,3682,0.8015697598113694
1112,4911,0.5215088198976059
1113,5974,0.7100063206922147
1114,1659,0.3323581228458233
1115,1883,0.8495525979892626
1116,3428,0.7907831165378915
1117,4611,0.4327093349505474
1118,4816,0.8323486185634235
1119,3328,0.48836908491441033
1120,4802,0.7171233358119171
1121,4168,0.598308613165538
1122,2264,0.594807461779087
1123,1087,0.8030375085919553
1124,5523,0.337537204750882
1125,2353,0.5478111382364224
1126,4302,0.8689331760873549
1127,2322,0.31751522762793644
1128,2423,0.6519324470483174
1129,5271,0.5345099749177319
1130,5834,0.6330400044722493
1131,2478,0.27650031853091855
1132,4653,0.14837665353804524
1133,1314,0.7554605935854274
1134,4009,0.834197546080876
1135,1040,0.7648302604060764
1136,1156,0.8315025566199628
1137,203,0.30106426200202674
1138,2209,0.5760759444773275
1139,393,0.9150090444797743
1140,1069,0.09554347917678536
1141,5500,0.8973958181475877
1142,3387,0.512737873311336
1143,4006,0.5891136454233536
1144,4847,0.9756104950065518
1145,5908,0.8380223439003253
1146,5447,0.8339939675689285
1147,5706,0.6435396399011181
1148,2748,0.014814985796101032
1149,5109,0.9323788731177658
1150,4014,0.6077110776759792
1151,4364,0.9012952927514272
1152,369,0.5984417616401494
1153,4633,0.07721809761743978
1154,470,0.6898234674707884
1155,2011,0.27394285765072235
1156,5996,0.40464312180564876
1157,5277,0.9623617951060737
1158,5543,0.6469706863449313
1159,1339,0.8277172533992689
1160,4077,0.2231742479674016
1161,4315,0.9039800268394206
1162,343,0.5300178522169513
1163,2681,0.785814122012758
1164,324,0.2518142882348335
1165,5728,0.98161614082118
1166,4591,0.07500522441930786
1167,4777,0.45329590269287745
1168,5575,0.9137152364157799
1169,148,0.16447706671739876
1170,3259,0.8377484325139981
1171,2350,0.6630850925680629
1172,1348,0.8423040408269238
1173,3486,0.45970373347337157
1174,3597,0.38965546814995705
1175,1884,0.7390040142643742
1176,5759,0.7546404964265456
1177,2699,0.4759881690772197
1178,5420,0.7114441274047432
1179,4704,0.0419690634972417
1180,4867,0.9897740050165477
1181,5922,0.9299532774798607
1182,5570,0.2857226363729529
1183,4682,0.7119183527151289
1184,114,0.7391423798409662
1185,321,0.8580083167921615
1186,3622,0.562664473010685
1187,346,0.412412552531462
1188,2744,1.6986931332375562e-05
1189,2088,0.49370759199670367
1190,2383,0.4289320846376464
1191,5244,0.30490311110940427
1192,4879,0.9443596667720795
1193,5978,0.40661084832161676
1194,2258,0.7788985549010914
1195,1029,0.490332113512152
1196,5294,0.5827399163013715
1197,3499,0.26983806540858357
1198,5172,0.8281072430244965
1199,1709,0.8093059115751706
1200,4794,0.4615199700474415
1201,4561,0.28401162345226993
1202,4833,0.10334870025928705
1203,918,0.22094366356556536
1204,5539,0.5826217155664313
1205,1978,0.8874002116815018
1206,4765,0.780877276671254
1207,2769,0.5546853061236467
1208,2837,0.04683089783608334
1209,3147,0.7016313325318528
1210,2255,0.6187431301022808
1211,5687,0.5926819275227739
1212,2003,0.5046712628883727
1213,629,0.13748304322921465
1214,1344,0.6458716727468004
1215,5811,0.22112264918923769
1216,4198,0.22120442038727325
1217,2724,0.31185181745449253
1218,4127,0.5482008876809485
1219,1495,0.5121537149554203
1220,2223,0.5369897384905995
1221,3608,0.2830540968338747
1222,3963,0.45109486505360935
1223,4224,0.8793407833371939
1224,2244,0.8460325456584749
1225,44,0.8028422157179931
1226,1688,0.3143983360299521
1227,4153,0.8922533274627875
1228,233,0.6965424347595048
1229,5558,0.16672660146289342
1230,3642,0.002763671784652798
1231,3576,0.7808542770676614
1232,1614,0.5323513479814596
1233,333,0.35990014801650516
1234,3996,0.32818897726540086
1235,5892,0.7712957081579308
1236,5158,0.7690590406406781
1237,3582,0.7790606679842917
1238,1311,0.406186535069285
1239,4766,0.09648600420883635
1240,3555,0.8922357272740229
1241,5283,0.563441532323085
1242,3715,0.16598090591803183
1243,4718,0.48170952557231084
1244,4556,0.7113722610613216
1245,139,0.5252782285226135
1246,78,0.9423078960376218
1247,3879,0.5778601189164012
1248,5524,0.8148539347314168
1249,550,0.2885630872274293
1250,1920,0.5418624396803929
1251,75,0.06293509191305541
1252,5032,0.9888050560968298
1253,3940,0.7486606942336769
1254,800,0.769060803310136
1255,4930,0.9264194996337247
1256,3007,0.506237015756277
1257,836,0.7804037070715117
1258,2938,0.9193090475941375
1259,6039,0.9563819675672866
1260,2565,0.7030395042075219
1261,4523,0.732937567305384
1262,1921,0.3436208657657345
1263,832,0.929567214200991
1264,5650,0.04136383897407858
1265,1483,0.5811980621065523
1266,5851,0.20112450936556914
1267,4510,0.4661077047161367
1268,5520,0.7508116650438745
1269,2571,0.5901975089196934
1270,2180,0.9814957319948566
1271,5843,0.596261978958633
1272,1404,0.4984427364765784
1273,2999,0.5375888970075535
1274,5504,0.6797376412379548
1275,5634,0.09854236503842136
1276,788,0.9012280753865669
1277,3314,0.944040040038449
1278,3029,0.9037618019934437
1279,3476,0.2274895779545184
1280,975,0.2624259980971251
1281,4651,0.09329617629852391
1282,1753,0.596784626332202
1283,4438,0.32702369282754373
1284,1322,0.9252371974156819
1285,2382,0.3625926290043279
1286,4441,0.089300329137149
1287,1716,0.4001776573159868
1288,2384,0.7942035050148659
1289,4242,0.5856858547497993
1290,4945,0.3331661641891847
1291,5779,0.6640158779590138
1292,3133,0.8134468096
1293,5350,0.3026953957201113
1294,2742,0.7018484108540586
1295,82,0.623731049879424
1296,4233,0.629153553867819
1297,5657,0.46484186945077816
1298,5353,0.5080055717095054
1299,4995,0.12113567891915897
1300,1433,0.11597145248402277
1301,3027,0.7998629376
1302,3134,0.8515568779259014
1303,3848,0.87534968042069
1304,5735,0.629865024
1305,2260,0.82632496512
1306,4498,0.5429482542299084
1307,4444,0.6925591157916711
1308,5736,0.7641234550618423
1309,312,0.7856580175656284
1310,4772,0.7022181660833064
1311,3621,0.5352336355577788
1312,185,0.5577443942863384
1313,5230,0.6551693517287529
1314,712,0.8159310798933244
1315,4066,0.05094037913872233
1316,2385,0.83904738304
1317,5931,0.7768179143623896
1318,4231,0.18674993391820136
1319,922,0.04375644748994072
1320,4774,0.8519427014063051
1321,4243,0.08104363629685458
1322,143,0.23002219307402227
1323,339,0.8789941262712568
1324,4071,0.8850829644684985
1325,1793,0.9925732631880394
1326,661,0.9375337797985387
1327,6035,0.053950425109309676
1328,4780,0.8974698796443615
1329,3781,0.9360893312329657
1330,1132,0.5087036563144681
1331,2505,0.96213139720192
1332,3625,0.7459705676528032
1333,1000,0.947204349994494
1334,468,0.5974284340697498
1335,664,0.6909103368797008
1336,2262,0.25020606068248413
1337,309,0.7082340613855541
1338,5239,0.18595724595168567
1339,4779,0.8562567528843488
1340,713,0.3042202050304449
1341,4063,0.5466285483245844
1342,663,0.636599424381488
1343,2848,0.14026878658367817
1344,4436,0.9191984695216725
1345,3384,0.42925393453478633
1346,5874,0.9191151898569242
1347,5733,0.6366316667620557
1348,5240,0.27495913640022984
1349,3129,0.22722654178049784
1350,5557,0.6324128787880061
1351,1512,0.7248887613621325
1352,1161,0.6543714867568217
1353,5598,0.5695807977918913
1354,4650,0.46443546286237447
1355,4947,0.514624727121484
1356,4235,0.5891154728520814
1357,5236,0.772961849240383
1358,662,0.7067698870954806
1359,2164,0.9677796503194452
1360,1133,0.12836987314087103
1361,3623,0.69384283234304
1362,3786,0.9248377118338338
1363,666,0.7130075249192509
1364,3780,0.5421858509580576
1365,1762,0.3540878255821392
1366,2261,0.45949320282797446
1367,169,0.5053514490985809
1368,5638,0.9800827189394826
1369,2566,0.5630834073493778
1370,341,0.4019649478656
1371,5352,0.16421540608899876
1372,1492,0.5993193116115765
1373,2399,0.851364356096
1374,5654,0.40851208377446213
1375,80,0.6632731563593178
1376,4222,0.48222808207910767
1377,5740,0.028468000150917376
1378,2158,0.6768032384316732
1379,4987,0.4886936135037858
1380,3525,0.6754031289916389
1381,5774,0.7531416747164519
1382,919,0.7507396515046045
1383,1712,0.6933729844528576
1384,1152,0.5819801079116057
1385,398,0.19308691862050534
1386,5559,0.777024904704
1387,3524,0.5039458928034436
1388,808,0.04861721949799364
1389,1585,0.33905214348502266
1390,2161,0.3266463375928176
1391,270,0.45439681429551804
1392,672,0.9184638606034398
1393,4658,0.2520369491027795
1394,5775,0.2804011028611229
1395,573,0.7154378166351446
1396,5739,0.500551569297184
1397,1390,0.5957284709988118
1398,3024,0.1651863309126093
1399,2840,0.5426487802468793
1400,4223,0.5062196538582371
1401,1340,0.00020551888201961625
1402,3522,0.7223610013950588
1403,513,0.7709950540627517
1404,5772,0.60008324759552
1405,806,0.7298508886748193
1406,5869,0.6481920233731644
1407,2056,0.09490600299064658
1408,4448,0.6282388145586298
1409,2993,0.6589143174351073
1410,3617,0.49369161539153616
1411,4219,0.5394154655246867
1412,4218,0.3542461149566877
1413,3616,0.9249912184832
1414,66,0.6281738694656
1415,3143,0.8424549800184312
1416,337,0.6923838226893784
1417,2267,0.9400529755046781
1418,261,0.8558266585325649
1419,4768,0.08785461920084259
1420,1851,0.5609795566483818
1421,1099,0.8799484806358081
1422,2270,0.7747150143292475
1423,2266,0.7611203581061715
1424,3794,0.5759290428301392
1425,3022,0.48562663992579386
1426,3373,0.50045580820646
1427,5455,0.4583649190351986
1428,2163,0.4380168893935962
1429,1886,0.723796887552
1430,1714,0.20356837872349537
1431,64,0.760772628992
1432,1243,0.9507794776604366
1433,809,0.5681958887194212
1434,2563,0.342522488124185
1435,3620,0.680815414381323
1436,2842,0.785639758187225
1437,783,0.8642397814785316
1438,3222,0.6740634624
1439,980,0.002197376056688798
1440,1020,0.647411157403343
1441,1819,0.3792772817346519
1442,5936,0.907548951
1443,4076,0.564383354445304
1444,3138,0.5402441415786552
1445,5873,0.8242446807136076
1446,1134,0.6332076739636556
1447,3380,0.609270829194487
1448,1901,0.5975695375540081
1449,1298,0.9657111711327079
1450,5355,0.552755711603883
1451,1923,0.0845853364782011
1452,2749,0.22777957147970737
1453,4494,0.9205113022668583
1454,1451,0.9592214522841636
1455,3791,0.9312838927197881
1456,2125,0.4843648172511668
1457,5738,0.19060416071783068
1458,1440,0.12185030184310208
1459,575,0.3852413430807905
1460,4491,0.2632367544329126
1461,2560,0.8151124033896276
1462,2062,0.2521460351527189
1463,338,0.7348795858595374
1464,1513,0.9101513170404713
1465,2265,0.9733278390289455
1466,785,0.9410658143674517
1467,5595,0.5301274368807383
1468,1494,0.94379722841463
1469,1155,0.7814989180513643
1470,999,0.5502922810272093
1471,1636,0.7450884041661916
1472,5656,0.19672544300527886
1473,2841,0.5971272686630054
1474,1527,0.06775376952612519
1475,784,0.5699240430226636
1476,1885,0.2680901546048212
1477,921,0.16343662950613494
1478,5655,0.21780121445089096
1479,5776,0.5394262212568033
1480,4079,0.9940818367965019
1481,7,0.5313950591352832
1482,2249,0.7263951283609078
1483,2250,0.18588565780210337
1484,4047,0.5252263786812308
1485,1165,0.7933061127048032
1486,2725,0.94056086566912
1487,1455,0.33202883653772475
1488,5251,0.5391399527971397
1489,3118,0.2729420499300438
1490,2402,0.5363698232161209
1491,2728,0.23432560668659264
1492,6027,0.5300736586757404
1493,2401,0.40958282299147825
1494,2400,0.050266055272465526
1495,4043,0.5298814255893939
1496,4791,0.6037602788814074
1497,1056,0.4010895989714799
1498,5093,0.4855846188338343
1499,1166,0.5811928890163199
1500,818,0.802555041196917
1501,5094,0.6918502608038933
1502,260,0.8988795518832221
1503,5982,0.6143318692806833
1504,24,0.5384710500602723
1505,2247,0.6173960758434316
1506,1903,0.783895238927347
1507,348,0.721798725500977
1508,5921,0.7818400365893082
1509,930,0.1540403356791492
1510,5005,0.6519502718738477
1511,2729,0.59710304256
1512,1283,0.49217113334833895
1513,5722,0.31979565372756064
1514,523,0.8788467923462078
1515,720,0.30823951040878544
1516,3230,0.6444091661884637
1517,2577,0.20762763608468351
1518,3506,0.6851555381092456
1519,1750,0.05210524298440665
1520,5663,0.8376238808180259
1521,4264,0.027303107100672002
1522,1751,0.49857839595520004
1523,1299,0.6211894576422012
1524,2576,0.38020284634091056
1525,118,0.5096294078083632
1526,2866,0.8132788465746377
1527,658,0.7790401952571493
1528,3231,0.38511075350780216
1529,3771,0.06508970515514782
1530,3504,0.19353244959473148
1531,461,0.22953129459445895
1532,1654,0.5651959775701323
1533,1419,0.7146586839349405
1534,2398,0.6854433321161166
1535,88,0.3180268061479069
1536,1454,0.905945
1537,5555,0.7655926821848617
1538,1652,0.01849225625676546
1539,4422,0.5292104090566019
1540,1945,0.0015662922162609995
1541,4271,0.5180495022789572
1542,5253,0.9135560183527753
1543,1490,0.7327796005773429
1544,1577,0.7321558813128449
1545,229,0.9029563137060894
1546,5008,0.7658017836752519
1547,3393,0.5314552650300255
1548,5720,0.7560819961020535
1549,5006,0.5798619231665856
1550,5553,0.6462271909220236
1551,933,0.8719454498754241
1552,4039,0.8877502197648924
1553,4040,0.531120794535617
1554,722,0.743229813670558
1555,1431,0.5219260416
1556,5666,0.7662831454687999
1557,3243,0.10436389212667996
1558,5010,0.35737132790607096
1559,4416,0.4599610178406749
1560,457,0.7537713905868539
1561,90,0.9299458090278537
1562,4620,0.17767907005210654
1563,2119,0.6452837379313332
1564,2403,0.17361328816710642
1565,774,0.5928678902995987
1566,4621,0.2590898829073619
1567,2963,0.79083524756722
1568,419,0.7122403605582845
1569,1787,0.2227807118394655
1570,4261,0.035353330149061335
1571,2876,0.8663852058027557
1572,2720,0.16605856183422965
1573,4622,0.9600501248
1574,4042,0.24980379419587484
1575,3882,0.8169653730028209
1576,2074,0.7782060624072259
1577,5254,0.9927124536885208
1578,5983,0.58407392632832
1579,1724,0.5135405386155861
1580,3116,0.9672599395938692
1581,5424,0.9090000388174844
1582,1532,0.004797972060033887
1583,1510,0.834164261224448
1584,974,0.33149867444113257
1585,1127,0.7908846322427017
1586,1018,0.7131845278745887
1587,5390,0.3982743207978416
1588,147,0.984332851043454
1589,1126,0.4527839232
1590,4041,0.47414110079614935
1591,5664,0.7863805311856664
1592,2246,0.024620498684497297
1593,973,0.010431174381439765
1594,3651,0.9978075258522698
1595,3242,0.7723956557018685
1596,1998,0.7747171471063834
1597,5423,0.5868310966392768
1598,1789,0.7385599651204149
1599,2000,0.9253195692382283
1600,2002,0.8459100632525992
1601,5839,0.8346324688896
1602,245,0.8131513594758004
1603,3229,0.5222811240995584
1604,2865,0.23690509543251922
1605,4049,0.7196218321300791
1606,5785,0.9981218686988003
1607,3634,0.130165325070336
1608,4644,0.5535546481360178
1609,3631,0.93489256176176
1610,5842,0.20503388472206682
1611,1849,0.5646909672390656
1612,3313,0.8076132755921395
1613,3860,0.8950446308946723
1614,876,0.6514657560024202
1615,5876,0.93048346368
1616,4253,0.6947096530783428
1617,1342,0.8710916111871181
1618,208,0.13981246621926538
1619,2572,0.5992119395110125
1620,586,0.7696096102400001
1621,2500,0.7940108046645211
1622,1391,0.5986482889501155
1623,3862,0.7931955072512
1624,5246,0.5292382425358694
1625,1053,0.7943828521020309
1626,716,0.929744644142208
1627,5104,0.8731468974824148
1628,6033,0.28510462786074064
1629,3861,0.7730275575603199
1630,2984,0.289417123332096
1631,4432,0.16512759078397862
1632,2567,0.4200270542425511
1633,4433,0.13445620701815866
1634,3512,0.17002507270151027
1635,2387,0.639206887503283
1636,2738,0.48414649833416695
1637,2985,0.7366143637142957
1638,4248,0.9708608089347592
1639,2740,0.7895740792661945
1640,5875,0.8788503884237551
1641,1441,0.8952361517997378
1642,2569,0.4392724857940363
1643,84,0.5271424871458669
1644,4942,0.35081873554917153
1645,5107,0.8143342995573982
1646,1581,0.47956538762221995
1647,5926,0.5745906636405648
1648,2857,0.5452972914771868
1649,1130,0.3653811158052259
1650,1582,0.10774737359732733
1651,1163,0.9261191689244431
1652,1902,0.7946599528975121
1653,584,0.8167613873356564
1654,3225,0.12373498024175862
1655,1850,0.4492419785628051
1656,4250,0.714365976118889
1657,4246,0.9477461112670814
1658,344,0.6018621671264267
1659,817,0.46291916632218033
1660,3774,0.7269953937679923
1661,2121,0.27569187909042275
1662,4934,0.10723596372292203
1663,2122,0.5778360855314902
1664,3777,0.102343890680348
1665,872,0.5849237123600866
1666,4050,0.8826849880651646
1667,4935,0.21524273873879038
1668,4260,0.5816411748096105
1669,5723,0.5891895987426514
1670,3119,0.595241480146508
1671,1101,0.6621814232452281
1672,4789,0.9144947855427046
1673,25,0.4176658080413493
1674,522,0.7090498187682082
1675,777,0.7400479873108148
1676,2071,0.7426323620840012
1677,3874,0.5220699679735608
1678,2733,0.37883584238941964
1679,87,0.5288755001869698
1680,6030,0.07580372205382847
1681,1432,0.6977458833155686
1682,2070,0.7428744746479669
1683,2970,0.7645391730331104
1684,1491,0.6519126640125248
1685,2971,0.3092458096031122
1686,5602,0.7189678498833718
1687,1320,0.8320544628691635
1688,2066,0.8942158718058496
1689,4635,0.28242453060802813
1690,778,0.5956707085366966
1691,5726,0.9674730568019381
1692,3228,0.4479018535507498
1693,1718,0.568833949696
1694,2256,0.7414279758452726
1695,2974,0.8319658450325366
1696,413,0.2110590430538224
1697,2575,0.21644481120821837
1698,2573,0.8481330790013882
1699,2069,0.6885327151001039
1700,3508,0.043199327850405284
1701,5102,0.5522340397229953
1702,4999,0.7390208653794998
1703,2391,0.5703942773013159
1704,1720,0.888593890390743
1705,4258,0.23959447601572256
1706,2862,0.46595556298391927
1707,1635,0.930671404839752
1708,2254,0.9954060064733572
1709,3866,0.9956738467305393
1710,4052,0.1364896082064216
1711,4939,0.5519432980775397
1712,5924,0.3122691210612124
1713,2393,0.852798511269773
1714,5601,0.2368736559134299
1715,510,0.630676495776864
1716,29,0.20943732281943475
1717,4661,0.9357763294616444
1718,4126,0.736200982310738
1719,682,0.8120280332617007
1720,683,0.7053858481700864
1721,3559,0.5511517948190459
1722,685,0.35964166208640486
1723,5576,0.024506781944701395
1724,5753,0.889998984188916
1725,3172,0.027263445827091993
1726,1891,0.903512289852086
1727,1093,0.9642868271636074
1728,2146,0.3402997783197508
1729,1376,0.9648499225551042
1730,5510,0.6037064651556643
1731,33,0.2622063657630188
1732,2804,0.47462584783372
1733,1758,0.8180832755154326
1734,3194,0.8398663372799999
1735,1599,0.5580112140275009
1736,4693,0.5222292322447674
1737,1756,0.2165585132996764
1738,1473,0.4082416631781545
1739,4466,0.5693839613146724
1740,2039,0.7507307948526485
1741,2540,0.6562992735901292
1742,3347,0.5902369982680795
1743,994,0.6932112855662592
1744,1387,0.640153579113719
1745,5179,0.20679111178834286
1746,2778,0.9313911453110155
1747,1802,0.48322477548550813
1748,2779,0.9214088140763698
1749,3588,0.5955040925840784
1750,2022,0.7508103472555485
1751,5647,0.13185760805942498
1752,497,0.7041911628799999
1753,4134,0.7029503758697879
1754,2781,0.9758162052957158
1755,5858,0.9903287418385266
1756,2336,0.98831232096
1757,2337,0.8619100489130732
1758,1801,0.959145344
1759,4700,0.7059359574335604
1760,4468,0.36889880639834416
1761,4699,0.6337460319833929
1762,4470,0.47761064110996154
1763,5180,0.8239749150678718
1764,2021,0.04171317358263536
1765,5958,0.3918799505709868
1766,4130,0.6680236897118135
1767,1142,0.6699223699210572
1768,4132,0.6551765816062037
1769,239,0.4484536762862334
1770,686,0.9486248448
1771,2338,0.504042846423669
1772,1422,0.21146147476945298
1773,3173,0.5980053144890342
1774,2802,0.6132260111455212
1775,5860,0.13785645734627935
1776,1047,0.8063328208690016
1777,4732,0.9988430672609755
1778,5568,0.0038200239871146436
1779,3813,0.7864077624522088
1780,5142,0.516153875574992
1781,3551,0.6526253345347104
1782,4117,0.35747125717093264
1783,1591,0.17732101492423563
1784,2303,0.9357586914941299
1785,4118,0.46677974100615655
1786,904,0.7941149695217379
1787,240,0.40187840242854256
1788,3553,0.8104677098932458
1789,3554,0.9181025330123056
1790,4687,0.16414283514033365
1791,1938,0.9959397942637203
1792,4686,0.2949652260203887
1793,501,0.9441844179709404
1794,502,0.9289276736000001
1795,480,0.8829769307541964
1796,5852,0.7881672519300382
1797,3812,0.6403280731884146
1798,905,0.5362039819207124
1799,3357,0.7165310403716987
1800,1370,0.815675193056495
1801,5649,0.4949321544576186
1802,1338,0.9431775267738449
1803,4979,0.9867397508982346
1804,1701,0.5064404860518513
1805,5435,0.762398579982336
1806,1498,0.3727991451364213
1807,4116,0.8118843395916475
1808,5382,0.7530604663805862
1809,2302,0.8974437795811465
1810,2342,0.41720570547538643
1811,2019,0.5967954858698867
1812,3333,0.4178400467083283
1813,3169,0.6657916825505606
1814,2148,0.5077399830087737
1815,1855,0.3058254309482732
1816,1437,0.7876936006908318
1817,1033,0.42424651264813856
1818,36,0.40669578765906367
1819,3170,0.46043957553703907
1820,130,0.5112681743135913
1821,3353,0.6639708109053224
1822,2527,0.30295375871999997
1823,3817,0.49455271853764227
1824,3556,0.7181495765752184
1825,698,0.1646815139380869
1826,4692,0.6493203502825472
1827,5750,0.5752394295383628
1828,3331,0.1602944056400607
1829,409,0.7881230286102313
1830,5449,0.8791866940613607
1831,5143,0.5472790631196557
1832,1936,0.39067453189914625
1833,679,0.9922711279414714
1834,2807,0.4343780935203823
1835,4731,0.754364879284714
1836,1697,0.5664165144768125
1837,1933,0.9723207533129359
1838,1519,0.2127960610636026
1839,3355,0.6757840162220199
1840,5378,0.788273924708491
1841,1389,0.20238108967529223
1842,5957,0.1856278261545345
1843,3177,0.6168844648324519
1844,1402,0.7174942919923799
1845,5757,0.12910722642704991
1846,4161,0.4666417153476911
1847,2535,0.5354487532313051
1848,894,0.53593597658906
1849,1147,0.7723234736126836
1850,5169,0.38181751251482937
1851,2025,0.42402761192919475
1852,3339,0.8049175366566647
1853,2787,0.8543798454940941
1854,1858,0.8228599984342263
1855,4966,0.7472732559593542
1856,1333,0.7266559072077934
1857,4162,0.8154504948546706
1858,798,0.9688332992215921
1859,4147,0.5291707108847421
1860,3340,0.7579771899381125
1861,3568,0.7219861523754931
1862,2031,0.5547918323721877
1863,3580,0.3807643612018873
1864,5373,0.671093865857024
1865,3182,0.5263640199866889
1866,2793,0.8996627600111033
1867,560,0.11720384033525663
1868,4148,0.9967405589405075
1869,3336,0.05000567077280507
1870,4149,0.3937150092112804
1871,2030,0.7556947697499743
1872,3579,0.6450296149074305
1873,1146,0.9541688677271221
1874,1595,0.8862209681280682
1875,4970,0.48816544739327994
1876,3573,0.1483018615517297
1877,4156,0.5946093194102403
1878,558,0.7451002536055242
1879,404,0.6702120110354528
1880,1597,0.5686251892855869
1881,691,0.7633895241792066
1882,3183,0.44659936902634734
1883,4711,0.8865647870486919
1884,3575,0.38285313456912523
1885,238,0.7437128342790287
1886,493,0.8427314864947572
1887,5644,0.5936897789206874
1888,2141,0.49740112631116595
1889,1035,0.050126018951025045
1890,4967,0.5631030390861544
1891,328,0.5623303196325666
1892,3571,0.06480753655381426
1893,2028,0.37941691646214143
1894,4157,0.42206340056002256
1895,5166,0.800227942154431
1896,1641,0.4105972833521361
1897,4477,0.48656742471332104
1898,491,0.6962040560437166
1899,1204,0.7320899005725213
1900,5755,0.7889469613999891
1901,5572,0.9128767746313349
1902,2789,0.8501375184940345
1903,3594,0.1552045626862688
1904,2317,0.5276153465899696
1905,2786,0.4991104981187071
1906,5376,0.839589739154131
1907,495,0.4547828176536249
1908,2,0.07969407877478102
1909,5441,0.7637442374655956
1910,993,0.024376066174405284
1911,2784,0.11779280519323188
1912,1640,0.5259094492480088
1913,3345,0.5807777151183227
1914,1090,0.04038034969449818
1915,5175,0.8138784907218125
1916,1091,0.09118726444143344
1917,3827,0.5692022419741222
1918,134,0.31997809993044757
1919,1144,0.28530843648000004
1920,5155,0.2449367968386814
1921,2796,0.4039692830124776
1922,496,0.02275581239152964
1923,1253,0.003340489159029964
1924,1860,0.453646336302699
1925,3178,0.008973434139218184
1926,1857,0.685475722693097
1927,4705,0.29813188582699884
1928,1497,0.5070522260789913
1929,695,0.11206276977047724
1930,1593,0.3100715305740148
1931,3191,0.3520503303770189
1932,4975,0.9952666297244905
1933,3001,0.8529144382197549
1934,3003,0.2965953481718878
1935,3006,0.6135625864397154
1936,3565,0.03195697599147067
1937,2316,0.8114057770898064
1938,406,0.6327340612989947
1939,3341,0.004278072737657514
1940,2324,0.7172254487245535
1941,4164,0.14617454178910327
1942,692,0.9150640476777543
1943,3567,0.686188514851821
1944,4144,0.22015820634520317
1945,5956,0.3408547215473605
1946,4722,0.928028836984832
1947,1259,0.2608976212870951
1948,2033,0.0006249363797409634
1949,5754,0.5949984211047118
1950,4472,0.5633588942079438
1951,897,0.4232076997847085
1952,5173,0.2486172005660348
1953,3564,0.8109868825225659
1954,4167,0.5129068478230494
1955,484,0.3012028708392901
1956,562,0.15948712984151328
1957,4706,0.8687915106172435
1958,3824,0.5793222586378651
1959,2325,0.23974100070825982
1960,2785,0.5238056532263242
1961,2143,0.7946266709188087
1962,688,0.5253086873778927
1963,4166,0.7234294382166017
1964,1757,0.7637681715183101
1965,194,0.00866613793731723
1966,1890,0.709602469999942
