Year,Season,Month,Day,Day_Num,Volume,Close,C1,C2,G,NX(yi mei yuan),ISM,GDP Season,new_cases,new_deaths,GDP_per_day
2015,4,11,2015/11/4,42312,99890000,17867.58008,-38.97117336,0.447131413,1228.464,-435.7,50.1,1.65E+13,0,0,2.57E+11
2015,4,11,2015/11/5,42313,98910000,17863.42969,-39.15093051,0.376737484,1228.464,-435.7,50.1,1.65E+13,0,0,2.58E+11
2015,4,11,2015/11/6,42314,107450000,17910.33008,-39.9216638,0.877539405,1228.464,-435.7,50.1,1.65E+13,0,0,2.72E+11
2015,4,11,2015/11/9,42317,121210000,17730.48047,-40.62329772,1.303289989,1228.464,-435.7,50.1,1.65E+13,0,0,2.55E+11
2015,4,11,2015/11/10,42318,108640000,17758.21094,-40.28123437,1.314756535,1228.464,-435.7,50.1,1.65E+13,0,0,2.64E+11
2015,4,11,2015/11/11,42319,95230000,17702.2207,-40.63712871,0.764486579,1228.464,-435.7,50.1,1.65E+13,0,0,2.58E+11
2015,4,11,2015/11/12,42320,113660000,17448.07031,-42.30820798,1.190563484,1228.464,-435.7,50.1,1.65E+13,0,0,2.52E+11
2015,4,11,2015/11/13,42321,134640000,17245.24023,-43.22932564,1.26193142,1228.464,-435.7,50.1,1.65E+13,0,0,2.49E+11
2015,4,11,2015/11/16,42324,137590000,17483.00977,-40.76446077,0.760285459,1228.464,-435.7,50.1,1.65E+13,0,0,2.59E+11
2015,4,11,2015/11/17,42325,167190000,17489.5,-39.8406888,1.559259734,1228.464,-435.7,50.1,1.65E+13,0,0,2.53E+11
2015,4,11,2015/11/18,42326,106810000,17737.16016,-37.9954937,0.979877484,1228.464,-435.7,50.1,1.65E+13,0,0,2.54E+11
2015,4,11,2015/11/19,42327,114630000,17732.75,-37.59734708,0.427540671,1228.464,-435.7,50.1,1.65E+13,0,0,2.61E+11
2015,4,11,2015/11/20,42328,153140000,17823.81055,-38.68490125,0.843554482,1228.464,-435.7,50.1,1.65E+13,0,0,2.57E+11
2015,4,11,2015/11/23,42331,134680000,17792.67969,-38.08970946,0.40802037,1228.464,-435.7,50.1,1.65E+13,0,0,2.65E+11
2015,4,11,2015/11/24,42332,127170000,17812.18945,-38.10226249,0.349681195,1228.464,-435.7,50.1,1.65E+13,0,0,2.69E+11
2015,4,11,2015/11/25,42333,82540000,17813.39063,-38.25038943,0.450225475,1228.464,-435.7,50.1,1.65E+13,0,0,2.70E+11
2015,4,11,2015/11/27,42335,82540000,17813.39063,-38.52163469,0.323258427,1228.464,-435.7,50.1,1.65E+13,0,0,2.67E+11
2015,4,11,2015/11/30,42338,155560000,17719.91992,-40.03171057,0.487331032,1228.464,-435.7,50.1,1.65E+13,0,0,2.64E+11
2015,4,12,2015/12/1,42339,103880000,17888.34961,-38.77189522,1.153550243,1228.464,-447,48.6,1.65E+13,0,0,2.69E+11
2015,4,12,2015/12/2,42340,102860000,17729.67969,-39.98766326,1.76147351,1228.464,-447,48.6,1.65E+13,0,0,2.54E+11
2015,4,12,2015/12/3,42341,126990000,17477.66992,-39.74647974,2.153239076,1228.464,-447,48.6,1.65E+13,0,0,2.52E+11
2015,4,12,2015/12/4,42342,137650000,17847.63086,-37.20373783,1.247728906,1228.464,-447,48.6,1.65E+13,0,0,2.56E+11
2015,4,12,2015/12/7,42345,99670000,17730.50977,-36.5030992,1.631623054,1228.464,-447,48.6,1.65E+13,0,0,2.66E+11
2015,4,12,2015/12/8,42346,113720000,17568,-37.69704534,1.708605899,1228.464,-447,48.6,1.65E+13,0,0,2.59E+11
2015,4,12,2015/12/9,42347,122020000,17492.30078,-38.53926707,2.172104717,1228.464,-447,48.6,1.65E+13,0,0,2.63E+11
2015,4,12,2015/12/10,42348,107310000,17574.75,-38.28313182,2.335875926,1228.464,-447,48.6,1.65E+13,0,0,2.60E+11
2015,4,12,2015/12/11,42349,134510000,17265.21094,-38.96124173,2.929413174,1228.464,-447,48.6,1.65E+13,0,0,2.53E+11
2015,4,12,2015/12/14,42352,142540000,17368.5,-37.87714928,3.026176192,1228.464,-447,48.6,1.65E+13,0,0,2.59E+11
2015,4,12,2015/12/15,42353,123430000,17524.91016,-36.91637955,2.119181322,1228.464,-447,48.6,1.65E+13,0,0,2.55E+11
2015,4,12,2015/12/16,42354,123790000,17749.08984,-34.9139975,1.333926262,1228.464,-447,48.6,1.65E+13,0,0,2.69E+11
2015,4,12,2015/12/17,42355,115780000,17495.83984,-36.62787493,1.536601654,1228.464,-447,48.6,1.65E+13,0,0,2.53E+11
2015,4,12,2015/12/18,42356,344560000,17128.55078,-39.03516266,2.726552726,1228.464,-447,48.6,1.65E+13,0,0,2.57E+11
2015,4,12,2015/12/21,42359,114910000,17251.61914,-37.75342005,2.496997437,1228.464,-447,48.6,1.65E+13,0,0,2.60E+11
2015,4,12,2015/12/22,42360,91570000,17417.26953,-36.14644362,2.050267569,1228.464,-447,48.6,1.65E+13,0,0,2.61E+11
2015,4,12,2015/12/23,42361,92820000,17602.60938,-35.18690947,1.691969234,1228.464,-447,48.6,1.65E+13,0,0,2.57E+11
2015,4,12,2015/12/24,42362,40350000,17552.16992,-35.49505295,1.715837485,1228.464,-447,48.6,1.65E+13,0,0,2.59E+11
2015,4,12,2015/12/28,42366,59770000,17528.26953,-35.42134067,1.655807602,1228.464,-447,48.6,1.65E+13,0,0,2.63E+11
2015,4,12,2015/12/29,42367,69860000,17720.98047,-34.2298917,1.437339765,1228.464,-447,48.6,1.65E+13,0,0,2.58E+11
2015,4,12,2015/12/30,42368,59760000,17603.86914,-34.49035446,1.612257476,1228.464,-447,48.6,1.65E+13,0,0,2.64E+11
2015,4,12,2015/12/31,42369,93690000,17425.0293,-35.71885844,2.227789349,1228.464,-447,48.6,1.65E+13,0,0,2.60E+11
2016,1,1,2016/1/4,42373,148060000,17148.93945,-36.9001326,1.65900526,1229.417,-423.1,48,1.65E+13,0,0,2.83E+11
2016,1,1,2016/1/5,42374,105750000,17158.66016,-35.45267605,1.61047771,1229.417,-423.1,48,1.65E+13,0,0,2.82E+11
2016,1,1,2016/1/6,42375,120250000,16906.50977,-35.46369226,1.754532422,1229.417,-423.1,48,1.65E+13,0,0,2.78E+11
2016,1,1,2016/1/7,42376,176240000,16514.09961,-35.73633113,3.063238306,1229.417,-423.1,48,1.65E+13,0,0,2.63E+11
2016,1,1,2016/1/8,42377,141850000,16346.4502,-37.6041223,2.916161976,1229.417,-423.1,48,1.65E+13,0,0,2.65E+11
2016,1,1,2016/1/11,42380,127790000,16398.57031,-36.63778328,2.954054202,1229.417,-423.1,48,1.65E+13,0,0,2.71E+11
2016,1,1,2016/1/12,42381,117480000,16516.2207,-37.00168367,2.604089626,1229.417,-423.1,48,1.65E+13,0,0,2.69E+11
2016,1,1,2016/1/13,42382,153530000,16151.41016,-39.04721732,2.819405328,1229.417,-423.1,48,1.65E+13,0,0,2.65E+11
2016,1,1,2016/1/14,42383,158830000,16379.04981,-38.39356781,3.355164573,1229.417,-423.1,48,1.65E+13,0,0,2.65E+11
2016,1,1,2016/1/15,42384,239210000,15988.08008,-40.67742274,4.033150499,1229.417,-423.1,48,1.65E+13,0,0,2.53E+11
2016,1,1,2016/1/19,42388,144360000,16016.01953,-38.42034601,3.28564755,1229.417,-423.1,48,1.65E+13,0,0,2.54E+11
2016,1,1,2016/1/20,42389,191870000,15766.74023,-41.02366174,3.9546044,1229.417,-423.1,48,1.65E+13,0,0,2.52E+11
2016,1,1,2016/1/21,42390,145140000,15882.67969,-39.50813046,3.876199442,1229.417,-423.1,48,1.65E+13,0,0,2.63E+11
2016,1,1,2016/1/22,42391,145850000,16093.50977,-37.92614945,3.261114422,1229.417,-423.1,48,1.65E+13,0,0,2.59E+11
2016,1,1,2016/1/25,42394,123250000,15885.21973,-37.64557834,3.324202166,1229.417,-423.1,48,1.65E+13,0,0,2.58E+11
2016,1,1,2016/1/26,42395,118210000,16167.23047,-36.0080775,3.356818587,1229.417,-423.1,48,1.65E+13,0,0,2.62E+11
2016,1,1,2016/1/27,42396,138350000,15944.45996,-36.21057793,3.513938781,1229.417,-423.1,48,1.65E+13,0,0,2.65E+11
2016,1,1,2016/1/28,42397,130120000,16069.63965,-34.74729069,2.799983618,1229.417,-423.1,48,1.65E+13,0,0,2.61E+11
2016,1,1,2016/1/29,42398,217940000,16466.30078,-31.3946837,2.368008786,1229.417,-423.1,48,1.65E+13,0,0,2.64E+11
2016,1,2,2016/2/1,42401,114450000,16449.17969,-30.80787948,4.812445537,1229.417,-440.3,48.2,1.65E+13,0,0,2.66E+11
2016,1,2,2016/2/2,42402,126210000,16153.54004,-32.16729491,5.171042699,1229.417,-440.3,48.2,1.65E+13,0,0,2.60E+11
2016,1,2,2016/2/3,42403,141870000,16336.66016,-31.82301533,4.784239073,1229.417,-440.3,48.2,1.65E+13,0,0,2.70E+11
2016,1,2,2016/2/4,42404,131490000,16416.58008,-32.54036904,5.445079744,1229.417,-440.3,48.2,1.65E+13,0,0,2.59E+11
2016,1,2,2016/2/5,42405,139010000,16204.96973,-31.90191532,5.633235635,1229.417,-440.3,48.2,1.65E+13,0,0,2.67E+11
2016,1,2,2016/2/8,42408,165880000,16027.04981,-31.05932878,5.520379711,1229.417,-440.3,48.2,1.65E+13,0,0,2.64E+11
2016,1,2,2016/2/9,42409,127740000,16014.37988,-31.39422546,4.791702437,1229.417,-440.3,48.2,1.65E+13,0,0,2.63E+11
2016,1,2,2016/2/10,42410,122290000,15914.74023,-32.34969766,5.247280933,1229.417,-440.3,48.2,1.65E+13,0,0,2.55E+11
2016,1,2,2016/2/11,42411,172070000,15660.17969,-33.96745285,5.450753448,1229.417,-440.3,48.2,1.65E+13,0,0,2.53E+11
2016,1,2,2016/2/12,42412,132550000,15973.83984,-32.00343938,4.760210095,1229.417,-440.3,48.2,1.65E+13,0,0,2.52E+11
2016,1,2,2016/2/16,42416,142030000,16196.41016,-31.84904331,4.606459815,1229.417,-440.3,48.2,1.65E+13,0,0,2.57E+11
2016,1,2,2016/2/17,42417,124080000,16453.83008,-30.72864852,4.224138342,1229.417,-440.3,48.2,1.65E+13,0,0,2.73E+11
2016,1,2,2016/2/18,42418,104950000,16413.42969,-32.30967159,3.751998515,1229.417,-440.3,48.2,1.65E+13,0,0,2.60E+11
2016,1,2,2016/2/19,42419,134340000,16391.99023,-32.04814171,3.825768215,1229.417,-440.3,48.2,1.65E+13,0,0,2.62E+11
2016,1,2,2016/2/22,42422,102240000,16620.66016,-31.05037756,3.853419667,1229.417,-440.3,48.2,1.65E+13,0,0,2.78E+11
2016,1,2,2016/2/23,42423,98170000,16431.7793,-30.8200476,4.223541348,1229.417,-440.3,48.2,1.65E+13,0,0,2.61E+11
2016,1,2,2016/2/24,42424,93620000,16484.99023,-30.4400254,4.218013255,1229.417,-440.3,48.2,1.65E+13,0,0,2.74E+11
2016,1,2,2016/2/25,42425,94120000,16697.28906,-28.91752353,3.917480542,1229.417,-440.3,48.2,1.65E+13,0,0,2.78E+11
2016,1,2,2016/2/26,42426,98480000,16639.9707,-31.76877659,4.879213411,1229.417,-440.3,48.2,1.65E+13,0,0,2.73E+11
2016,1,2,2016/2/29,42429,126220000,16516.5,-32.57611828,5.059936864,1229.417,-440.3,48.2,1.65E+13,0,0,2.66E+11
2016,1,3,2016/3/1,42430,105050000,16865.08008,-31.31011222,4.994264411,1229.417,-355.4,49.5,1.65E+13,0,0,2.73E+11
2016,1,3,2016/3/2,42431,104470000,16899.32031,-31.05431727,5.312769114,1229.417,-355.4,49.5,1.65E+13,0,0,2.82E+11
2016,1,3,2016/3/3,42432,91110000,16943.90039,-30.55997925,4.887248331,1229.417,-355.4,49.5,1.65E+13,0,0,2.68E+11
2016,1,3,2016/3/4,42433,106910000,17006.76953,-29.37757645,4.620935985,1229.417,-355.4,49.5,1.65E+13,0,0,2.83E+11
2016,1,3,2016/3/7,42436,100290000,17073.94922,-29.17401982,5.186995619,1229.417,-355.4,49.5,1.65E+13,0,0,2.74E+11
2016,1,3,2016/3/8,42437,108380000,16964.09961,-28.84936152,4.912166669,1229.417,-355.4,49.5,1.65E+13,0,0,2.83E+11
2016,1,3,2016/3/9,42438,116690000,17000.35938,-29.00265519,4.470327608,1229.417,-355.4,49.5,1.65E+13,0,0,2.80E+11
2016,1,3,2016/3/10,42439,117570000,16995.13086,-29.17304915,4.048691272,1229.417,-355.4,49.5,1.65E+13,0,0,2.73E+11
2016,1,3,2016/3/11,42440,123420000,17213.31055,-29.41101929,3.752765849,1229.417,-355.4,49.5,1.65E+13,0,0,2.79E+11
2016,1,3,2016/3/14,42443,96350000,17229.13086,-29.88354814,4.039508685,1229.417,-355.4,49.5,1.65E+13,0,0,2.80E+11
2016,1,3,2016/3/15,42444,92830000,17251.5293,-29.09593568,3.97792222,1229.417,-355.4,49.5,1.65E+13,0,0,2.76E+11
2016,1,3,2016/3/16,42445,118710000,17325.75977,-29.30581139,4.153789328,1229.417,-355.4,49.5,1.65E+13,0,0,2.76E+11
2016,1,3,2016/3/17,42446,117990000,17481.49023,-28.35193218,3.440794542,1229.417,-355.4,49.5,1.65E+13,0,0,2.87E+11
2016,1,3,2016/3/18,42447,321230000,17602.30078,-28.73589261,3.662789474,1229.417,-355.4,49.5,1.65E+13,0,0,2.80E+11
2016,1,3,2016/3/21,42450,84410000,17623.86914,-27.82807336,3.738790171,1229.417,-355.4,49.5,1.65E+13,0,0,2.90E+11
2016,1,3,2016/3/22,42451,95450000,17582.57031,-28.57422394,4.087874201,1229.417,-355.4,49.5,1.65E+13,0,0,2.78E+11
2016,1,3,2016/3/23,42452,84240000,17502.58984,-28.79609501,4.003192999,1229.417,-355.4,49.5,1.65E+13,0,0,2.93E+11
2016,1,3,2016/3/24,42453,84100000,17515.73047,-28.43087168,4.137697765,1229.417,-355.4,49.5,1.65E+13,0,0,2.80E+11
2016,1,3,2016/3/28,42457,70460000,17535.39063,-28.34823822,3.957680005,1229.417,-355.4,49.5,1.65E+13,0,0,2.82E+11
2016,1,3,2016/3/29,42458,86160000,17633.10938,-28.066204,3.588874568,1229.417,-355.4,49.5,1.65E+13,0,0,2.83E+11
2016,1,3,2016/3/30,42459,79330000,17716.66016,-27.02838255,3.118151216,1229.417,-355.4,49.5,1.65E+13,0,0,2.95E+11
2016,1,3,2016/3/31,42460,102600000,17685.08984,-27.56011773,3.188648296,1229.417,-355.4,49.5,1.65E+13,0,0,2.88E+11
2016,2,4,2016/4/1,42461,104890000,17792.75,-25.83696952,2.883993452,1227.123,-386,51.8,1.66E+13,0,0,2.60E+11
2016,2,4,2016/4/4,42464,85230000,17737,-25.96661681,2.845859666,1227.123,-386,51.8,1.66E+13,0,0,2.62E+11
2016,2,4,2016/4/5,42465,115230000,17603.32031,-26.65833223,3.172815935,1227.123,-386,51.8,1.66E+13,0,0,2.54E+11
2016,2,4,2016/4/6,42466,99410000,17716.05078,-25.6451721,2.860211862,1227.123,-386,51.8,1.66E+13,0,0,2.63E+11
2016,2,4,2016/4/7,42467,90120000,17541.96094,-26.70284655,2.915416799,1227.123,-386,51.8,1.66E+13,0,0,2.59E+11
2016,2,4,2016/4/8,42468,79990000,17576.96094,-26.14143936,2.082834111,1227.123,-386,51.8,1.66E+13,0,0,2.61E+11
2016,2,4,2016/4/11,42471,107100000,17556.41016,-27.24034802,2.400571513,1227.123,-386,51.8,1.66E+13,0,0,2.49E+11
2016,2,4,2016/4/12,42472,81020000,17721.25,-25.94223406,2.349809884,1227.123,-386,51.8,1.66E+13,0,0,2.60E+11
2016,2,4,2016/4/13,42473,91710000,17908.2793,-26.31886028,2.922705303,1227.123,-386,51.8,1.66E+13,0,0,2.58E+11
2016,2,4,2016/4/14,42474,84510000,17926.42969,-27.24853698,3.323306562,1227.123,-386,51.8,1.66E+13,0,0,2.61E+11
2016,2,4,2016/4/15,42475,118160000,17897.46094,-26.61502687,3.039476881,1227.123,-386,51.8,1.66E+13,0,0,2.67E+11
2016,2,4,2016/4/18,42478,89390000,18004.16016,-25.77802238,3.206403633,1227.123,-386,51.8,1.66E+13,0,0,2.55E+11
2016,2,4,2016/4/19,42479,89820000,18053.59961,-25.28552573,2.834587153,1227.123,-386,51.8,1.66E+13,0,0,2.60E+11
2016,2,4,2016/4/20,42480,100210000,18096.26953,-27.69701015,4.102497294,1227.123,-386,51.8,1.66E+13,0,0,2.60E+11
2016,2,4,2016/4/21,42481,102720000,17982.51953,-29.32782282,4.769340386,1227.123,-386,51.8,1.66E+13,0,0,2.70E+11
2016,2,4,2016/4/22,42482,134120000,18003.75,-28.55026137,4.143850719,1227.123,-386,51.8,1.66E+13,0,0,2.63E+11
2016,2,4,2016/4/25,42485,83770000,17977.24023,-27.40649662,3.895627943,1227.123,-386,51.8,1.66E+13,0,0,2.66E+11
2016,2,4,2016/4/26,42486,92570000,17990.32031,-28.67866175,3.930961561,1227.123,-386,51.8,1.66E+13,0,0,2.57E+11
2016,2,4,2016/4/27,42487,109090000,18041.55078,-28.37552723,3.913335961,1227.123,-386,51.8,1.66E+13,0,0,2.68E+11
2016,2,4,2016/4/28,42488,100920000,17830.75977,-28.65603936,3.669662786,1227.123,-386,51.8,1.66E+13,0,0,2.62E+11
2016,2,4,2016/4/29,42489,136670000,17773.64063,-29.83155563,3.2409258,1227.123,-386,51.8,1.66E+13,0,0,2.52E+11
2016,2,5,2016/5/2,42492,80100000,17891.16016,-29.158262,-1.907514777,1227.123,-420,50.8,1.66E+13,0,0,2.59E+11
2016,2,5,2016/5/3,42493,97060000,17750.91016,-29.44685241,-2.039000868,1227.123,-420,50.8,1.66E+13,0,0,2.63E+11
2016,2,5,2016/5/4,42494,95020000,17651.25977,-28.82130246,-2.226600353,1227.123,-420,50.8,1.66E+13,0,0,2.56E+11
2016,2,5,2016/5/5,42495,81530000,17660.71094,-28.88648644,-2.340420883,1227.123,-420,50.8,1.66E+13,0,0,2.59E+11
2016,2,5,2016/5/6,42496,80020000,17740.63086,-27.35617822,-2.510835892,1227.123,-420,50.8,1.66E+13,0,0,2.58E+11
2016,2,5,2016/5/9,42499,85590000,17705.91016,-26.75459758,-2.495282661,1227.123,-420,50.8,1.66E+13,0,0,2.61E+11
2016,2,5,2016/5/10,42500,75790000,17928.34961,-26.04920484,-3.227960531,1227.123,-420,50.8,1.66E+13,0,0,2.58E+11
2016,2,5,2016/5/11,42501,87390000,17711.11914,-28.25848206,-3.249353694,1227.123,-420,50.8,1.66E+13,0,0,2.51E+11
2016,2,5,2016/5/12,42502,88560000,17720.5,-27.60730469,-3.422997539,1227.123,-420,50.8,1.66E+13,0,0,2.65E+11
2016,2,5,2016/5/13,42503,86640000,17535.32031,-30.45748403,-2.853767069,1227.123,-420,50.8,1.66E+13,0,0,2.58E+11
2016,2,5,2016/5/16,42506,88440000,17710.71094,-29.48644041,-2.677115948,1227.123,-420,50.8,1.66E+13,0,0,2.65E+11
2016,2,5,2016/5/17,42507,103260000,17529.98047,-31.53795631,-1.873487046,1227.123,-420,50.8,1.66E+13,0,0,2.58E+11
2016,2,5,2016/5/18,42508,79120000,17526.61914,-33.96286611,-1.559268229,1227.123,-420,50.8,1.66E+13,0,0,2.53E+11
2016,2,5,2016/5/19,42509,95530000,17435.40039,-29.47616783,-0.502772242,1227.123,-420,50.8,1.66E+13,0,0,2.57E+11
2016,2,5,2016/5/20,42510,111990000,17500.93945,-29.69181734,0.270623092,1227.123,-420,50.8,1.66E+13,0,0,2.60E+11
2016,2,5,2016/5/23,42513,87790000,17492.92969,-29.69587851,0.058040469,1227.123,-420,50.8,1.66E+13,0,0,2.57E+11
2016,2,5,2016/5/24,42514,86480000,17706.05078,-28.42359971,-0.17550316,1227.123,-420,50.8,1.66E+13,0,0,2.57E+11
2016,2,5,2016/5/25,42515,79180000,17851.50977,-27.97063856,-0.112052288,1227.123,-420,50.8,1.66E+13,0,0,2.60E+11
2016,2,5,2016/5/26,42516,68940000,17828.28906,-27.48206372,-0.495021755,1227.123,-420,50.8,1.66E+13,0,0,2.66E+11
2016,2,5,2016/5/27,42517,73190000,17873.2207,-27.39613435,-0.557956058,1227.123,-420,50.8,1.66E+13,0,0,2.65E+11
2016,2,5,2016/5/31,42521,147390000,17787.19922,-27.95592974,-0.164610704,1227.123,-420,50.8,1.66E+13,0,0,2.60E+11
2016,2,6,2016/6/1,42522,78530000,17789.66992,-27.3839821,0.820273542,1227.123,-446.5,51.3,1.66E+13,0,0,2.63E+11
2016,2,6,2016/6/2,42523,75560000,17838.56055,-26.79884561,0.716866939,1227.123,-446.5,51.3,1.66E+13,0,0,2.55E+11
2016,2,6,2016/6/3,42524,82270000,17807.06055,-26.29667003,0.397117638,1227.123,-446.5,51.3,1.66E+13,0,0,2.54E+11
2016,2,6,2016/6/6,42527,71870000,17920.33008,-25.8952917,0.278622162,1227.123,-446.5,51.3,1.66E+13,0,0,2.60E+11
2016,2,6,2016/6/7,42528,78750000,17938.2793,-26.25900842,0.3653668,1227.123,-446.5,51.3,1.66E+13,0,0,2.67E+11
2016,2,6,2016/6/8,42529,71260000,18005.05078,-25.57959159,0.056055203,1227.123,-446.5,51.3,1.66E+13,0,0,2.58E+11
2016,2,6,2016/6/9,42530,69690000,17985.18945,-25.18600467,-0.233276717,1227.123,-446.5,51.3,1.66E+13,0,0,2.62E+11
2016,2,6,2016/6/10,42531,90540000,17865.33984,-25.26084981,-0.127758951,1227.123,-446.5,51.3,1.66E+13,0,0,2.53E+11
2016,2,6,2016/6/13,42534,101690000,17732.48047,-26.23522661,0.075353247,1227.123,-446.5,51.3,1.66E+13,0,0,2.52E+11
2016,2,6,2016/6/14,42535,93740000,17674.82031,-25.44336871,0.132432015,1227.123,-446.5,51.3,1.66E+13,0,0,2.59E+11
2016,2,6,2016/6/15,42536,94130000,17640.16992,-25.71591442,0.324558549,1227.123,-446.5,51.3,1.66E+13,0,0,2.55E+11
2016,2,6,2016/6/16,42537,91950000,17733.09961,-24.87397851,-0.146756819,1227.123,-446.5,51.3,1.66E+13,0,0,2.62E+11
2016,2,6,2016/6/17,42538,248680000,17675.16016,-25.51712418,0.111110888,1227.123,-446.5,51.3,1.66E+13,0,0,2.58E+11
2016,2,6,2016/6/20,42541,99380000,17804.86914,-25.46216669,0.103896124,1227.123,-446.5,51.3,1.66E+13,0,0,2.61E+11
2016,2,6,2016/6/21,42542,85130000,17829.73047,-24.68510568,-0.169692999,1227.123,-446.5,51.3,1.66E+13,0,0,2.54E+11
2016,2,6,2016/6/22,42543,89440000,17780.83008,-24.572568,0.118154434,1227.123,-446.5,51.3,1.66E+13,0,0,2.55E+11
2016,2,6,2016/6/23,42544,98070000,18011.07031,-23.64658374,-0.161742086,1227.123,-446.5,51.3,1.66E+13,0,0,2.66E+11
2016,2,6,2016/6/24,42545,239000000,17400.75,-26.02842629,1.148789586,1227.123,-446.5,51.3,1.66E+13,0,0,2.47E+11
2016,2,6,2016/6/27,42548,138740000,17140.24023,-26.87577854,0.993385339,1227.123,-446.5,51.3,1.66E+13,0,0,2.46E+11
2016,2,6,2016/6/28,42549,112190000,17409.7207,-26.12667471,0.92884144,1227.123,-446.5,51.3,1.66E+13,0,0,2.51E+11
2016,2,6,2016/6/29,42550,106380000,17694.67969,-24.20855882,0.660935909,1227.123,-446.5,51.3,1.66E+13,0,0,2.52E+11
2016,2,6,2016/6/30,42551,133030000,17929.99023,-22.08495624,-0.702367873,1227.123,-446.5,51.3,1.66E+13,0,0,2.61E+11
2016,3,7,2016/7/1,42552,82160000,17949.36914,-21.8641761,3.392921606,1237.803,-396.3,53.2,1.67E+13,0,0,2.51E+11
2016,3,7,2016/7/5,42556,103650000,17840.61914,-20.89200119,3.045308882,1237.803,-396.3,53.2,1.67E+13,0,0,2.60E+11
2016,3,7,2016/7/6,42557,93000000,17918.61914,-20.89209202,3.430471761,1237.803,-396.3,53.2,1.67E+13,0,0,2.58E+11
2016,3,7,2016/7/7,42558,81570000,17895.88086,-20.54582601,2.712161792,1237.803,-396.3,53.2,1.67E+13,0,0,2.53E+11
2016,3,7,2016/7/8,42559,93460000,18146.74023,-19.43566749,2.380915394,1237.803,-396.3,53.2,1.67E+13,0,0,2.66E+11
2016,3,7,2016/7/11,42562,80880000,18226.92969,-19.00027298,2.085828291,1237.803,-396.3,53.2,1.67E+13,0,0,2.57E+11
2016,3,7,2016/7/12,42563,90170000,18347.66992,-19.59033477,1.98161438,1237.803,-396.3,53.2,1.67E+13,0,0,2.56E+11
2016,3,7,2016/7/13,42564,80920000,18372.11914,-18.77217252,1.511363582,1237.803,-396.3,53.2,1.67E+13,0,0,2.68E+11
2016,3,7,2016/7/14,42565,87050000,18506.41016,-18.71271106,1.517446719,1237.803,-396.3,53.2,1.67E+13,0,0,2.71E+11
2016,3,7,2016/7/15,42566,123690000,18516.55078,-18.78995518,1.667164684,1237.803,-396.3,53.2,1.67E+13,0,0,2.57E+11
2016,3,7,2016/7/18,42569,75540000,18533.05078,-18.91302434,1.898913642,1237.803,-396.3,53.2,1.67E+13,0,0,2.63E+11
2016,3,7,2016/7/19,42570,85840000,18559.00977,-18.76246549,1.729321585,1237.803,-396.3,53.2,1.67E+13,0,0,2.69E+11
2016,3,7,2016/7/20,42571,93230000,18595.0293,-19.42965265,2.028470337,1237.803,-396.3,53.2,1.67E+13,0,0,2.58E+11
2016,3,7,2016/7/21,42572,86800000,18517.23047,-19.80095526,2.141483799,1237.803,-396.3,53.2,1.67E+13,0,0,2.64E+11
2016,3,7,2016/7/22,42573,87710000,18570.84961,-19.21656373,1.78914134,1237.803,-396.3,53.2,1.67E+13,0,0,2.65E+11
2016,3,7,2016/7/25,42576,76810000,18493.06055,-19.13629394,1.977573131,1237.803,-396.3,53.2,1.67E+13,0,0,2.58E+11
2016,3,7,2016/7/26,42577,85370000,18473.75,-19.87751956,2.50680942,1237.803,-396.3,53.2,1.67E+13,0,0,2.57E+11
2016,3,7,2016/7/27,42578,111370000,18472.16992,-21.08571492,3.117256518,1237.803,-396.3,53.2,1.67E+13,0,0,2.57E+11
2016,3,7,2016/7/28,42579,85750000,18456.34961,-20.63540473,2.756360681,1237.803,-396.3,53.2,1.67E+13,0,0,2.60E+11
2016,3,7,2016/7/29,42580,111550000,18432.24023,-20.04093283,2.384314746,1237.803,-396.3,53.2,1.67E+13,0,0,2.55E+11
2016,3,8,2016/8/1,42583,83470000,18404.50977,-19.12238227,1.876425289,1237.803,-406.4,52.6,1.67E+13,0,0,2.69E+11
2016,3,8,2016/8/2,42584,89680000,18313.76953,-19.45040595,1.834145186,1237.803,-406.4,52.6,1.67E+13,0,0,2.67E+11
2016,3,8,2016/8/3,42585,78550000,18355,-20.30744444,2.041965819,1237.803,-406.4,52.6,1.67E+13,0,0,2.61E+11
2016,3,8,2016/8/4,42586,64500000,18352.05078,-19.86675439,1.980710931,1237.803,-406.4,52.6,1.67E+13,0,0,2.68E+11
2016,3,8,2016/8/5,42587,92420000,18543.5293,-19.60493519,1.961739794,1237.803,-406.4,52.6,1.67E+13,0,0,2.65E+11
2016,3,8,2016/8/8,42590,71810000,18529.28906,-20.13149054,2.12191329,1237.803,-406.4,52.6,1.67E+13,0,0,2.57E+11
2016,3,8,2016/8/9,42591,60090000,18533.05078,-19.80144582,2.099048055,1237.803,-406.4,52.6,1.67E+13,0,0,2.59E+11
2016,3,8,2016/8/10,42592,62780000,18495.66016,-19.09284169,1.912173944,1237.803,-406.4,52.6,1.67E+13,0,0,2.56E+11
2016,3,8,2016/8/11,42593,71470000,18613.51953,-19.08946023,2.012717345,1237.803,-406.4,52.6,1.67E+13,0,0,2.72E+11
2016,3,8,2016/8/12,42594,61580000,18576.4707,-18.77517195,1.917237724,1237.803,-406.4,52.6,1.67E+13,0,0,2.66E+11
